 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,221101.128,2207.407,849.168,1725,232,124.003,342.772
2,184952.939,1988.571,727.961,1545,703,131.271,337.028
3,155926.177,1718.810,645.764,1477,1299,140.925,343.182
