 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,92892.934,1325.694,448.846,1048,390,150.869,295.911
2,84142.910,1270.378,472.280,1258,856,139.236,274.205
3,93166.955,1494.555,630.095,1409,1326,144.332,267.057
