 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,70803.625,1164.789,383.766,1565,723,4.873,312.023
2,80287.217,1257.451,438.130,1657,1139,46.548,319.167
3,124477.479,1605.397,542.180,2021,851,116.857,393.866
