 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,97304.431,1356.429,517.958,384,851,12.476,319.897
2,88685.595,1292.009,468.139,1065,1092,27.337,288.720
3,80088.494,1219.985,418.038,1750,1156,44.744,265.425
