 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,140016.690,1773.871,645.209,229,742,10.942,340.963
2,150786.547,1901.435,737.628,318,968,153.006,326.560
3,167867.414,1990.993,751.162,225,1191,161.183,354.667
