 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,58642.706,1151.981,414.022,937,587,34.772,180.613
2,66425.508,1185.052,403.707,762,1090,45.177,219.576
3,72371.674,1166.111,424.550,800,1326,132.898,240.331
