 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,81564.944,1276.016,520.831,1967,830,61.397,252.795
2,94443.129,1315.604,506.031,1117,1060,41.824,288.006
3,96239.399,1365.841,495.159,347,974,23.600,274.135
