 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,142273.283,1619.052,560.354,423,340,28.862,356.943
2,167273.574,1805.393,641.362,1352,250,103.101,366.222
3,163334.821,1776.481,660.697,1978,527,113.249,343.103
