 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,362.514,75.328,26.151,527,572,57.381,18.283
2,113.334,39.106,14.207,617,550,119.745,9.692
3,673.019,97.542,32.312,749,559,101.004,28.268
4,291.098,66.606,24.241,487,592,70.907,16.034
5,392.789,75.114,27.820,661,580,10.954,18.502
6,122.649,43.573,17.355,500,593,66.038,10.367
7,264.705,59.860,21.310,808,605,29.745,17.553
8,249.180,59.860,20.644,672,606,129.806,16.740
9,385.802,72.836,24.193,602,620,169.509,21.145
10,542.607,85.687,28.413,481,647,29.745,24.670
11,315.939,74.384,27.027,809,672,70.974,17.309
12,114.111,38.589,14.234,669,653,158.199,9.692
13,732.015,103.647,33.723,726,678,33.275,29.956
14,479.730,82.893,28.372,650,691,36.158,23.641
15,770.052,108.845,37.141,471,666,112.306,28.337
16,405.209,94.925,26.032,535,686,23.962,23.051
17,373.382,72.622,24.543,605,676,111.038,20.264
18,206.486,67.638,27.652,417,708,67.521,12.119
19,648.955,108.329,34.361,573,748,67.380,27.141
20,512.333,83.107,28.111,728,765,32.196,24.670
21,690.873,120.664,35.440,523,762,145.125,28.722
22,111.782,45.852,19.701,607,792,169.695,7.930
23,1056.492,122.426,41.968,700,801,129.036,33.926
24,609.366,92.558,31.448,484,837,78.690,26.793
25,651.284,114.559,35.940,378,830,11.310,28.497
26,373.382,76.360,28.468,427,844,68.199,17.238
27,770.052,109.147,38.252,746,853,61.074,26.659
28,218.906,55.429,21.182,573,842,163.072,14.329
29,534.068,94.409,34.910,347,885,47.045,19.868
30,678.453,99.393,34.855,561,878,110.726,26.793
31,340.779,69.312,24.064,609,902,113.749,19.383
32,184.750,53.025,19.701,441,906,100.305,13.003
33,246.075,58.525,20.341,338,918,175.030,16.588
34,203.381,55.517,20.283,424,914,124.380,13.879
35,128.083,42.239,14.234,674,931,111.801,13.083
36,104.795,39.017,13.763,411,933,140.194,11.635
37,314.386,67.034,23.127,641,946,162.255,19.305
