 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,138.951,51.263,20.794,587,376,126.384,9.774
2,903.569,117.228,40.815,490,389,103.736,28.741
3,1218.731,139.229,45.167,406,401,110.556,38.608
4,1095.306,132.092,48.386,294,408,123.111,29.552
5,250.733,66.695,27.666,522,407,99.162,11.454
6,610.142,109.789,34.406,252,427,103.325,25.400
7,655.165,103.308,38.706,598,442,101.821,22.026
8,849.231,111.728,36.889,399,490,40.156,31.718
9,355.528,77.695,30.774,360,464,113.629,16.316
10,173.883,64.114,25.913,378,464,107.819,9.497
11,205.709,55.820,20.568,506,489,80.134,13.216
12,613.247,101.155,37.957,531,493,111.801,22.087
13,270.915,66.090,26.505,351,496,105.422,14.317
14,922.975,120.148,39.254,432,540,80.961,29.967
15,187.855,55.304,22.307,508,505,99.090,11.454
16,942.382,122.426,43.743,263,513,108.800,28.313
17,811.970,112.974,39.135,594,522,121.185,28.717
18,418.405,82.377,32.324,330,541,107.447,18.502
19,230.550,64.933,25.429,310,544,104.036,11.454
20,711.832,120.877,38.039,394,550,103.392,27.271
21,443.246,82.590,30.381,510,557,119.539,19.780
22,124.978,42.541,16.246,474,559,102.529,10.573
23,604.708,96.599,34.406,361,561,103.325,23.789
24,804.984,113.365,40.615,478,593,102.529,24.670
25,100.138,39.835,16.198,602,595,112.380,8.811
26,722.700,108.934,41.559,551,599,111.125,24.233
27,766.947,115.982,45.518,445,600,104.574,23.506
28,142.832,51.352,21.671,428,624,63.435,9.326
29,557.356,109.575,40.433,290,609,101.310,20.264
30,684.663,105.409,39.294,362,622,109.654,23.672
31,268.587,69.312,28.208,604,629,104.470,14.563
32,656.718,105.107,39.294,587,641,109.654,23.996
33,100.914,42.755,15.004,562,647,93.366,10.573
34,885.715,116.837,44.865,426,648,109.502,28.658
35,832.929,118.776,47.225,392,661,98.584,23.789
36,1099.187,129.474,47.951,488,667,110.433,30.317
37,115.663,45.549,17.310,368,667,104.744,9.692
38,180.869,61.836,23.510,324,671,102.995,11.739
39,1002.930,121.180,41.099,247,689,120.964,33.222
40,360.186,93.288,32.504,321,714,147.171,21.145
41,962.565,122.853,44.246,442,721,102.653,30.648
42,101.690,39.017,12.707,501,722,123.690,11.454
43,172.330,55.001,20.644,304,729,129.806,11.974
44,461.100,85.599,31.038,324,735,145.408,22.065
45,798.774,113.099,41.885,307,752,112.249,24.823
46,680.005,101.885,36.327,507,756,112.834,25.551
47,106.348,47.828,16.246,595,755,102.529,10.690
48,1040.967,135.402,41.968,240,797,39.036,36.051
49,106.348,42.025,13.706,562,769,135.000,11.702
50,476.625,83.534,26.666,479,821,82.405,24.192
51,658.270,97.933,32.071,295,799,105.945,26.432
52,103.243,42.025,13.931,502,804,124.695,10.466
