 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,242.970,62.050,23.805,1404,268,141.009,14.973
2,225.116,62.566,25.429,1418,294,165.964,12.102
3,324.477,78.123,31.485,1491,322,162.072,13.918
4,644.297,109.273,43.823,1610,325,149.826,21.321
5,173.106,53.541,18.669,1531,335,19.290,14.064
6,954.802,122.212,45.967,1440,356,167.829,28.194
7,1222.613,142.789,51.833,1621,354,121.799,33.574
8,509.228,110.393,41.792,1554,356,161.565,20.217
9,187.079,58.009,22.857,1742,368,152.447,11.423
10,791.787,112.281,41.288,1382,382,140.194,24.680
11,514.662,92.345,34.361,1698,386,157.380,20.654
12,773.933,107.385,39.491,1556,394,141.340,27.074
13,229.774,75.970,26.898,1802,395,148.392,14.173
14,563.566,96.296,37.390,1482,397,145.561,20.499
15,421.510,76.877,26.898,1349,411,148.392,22.428
16,139.727,49.287,18.917,1742,413,152.241,10.587
17,309.729,71.376,28.861,1859,419,148.736,16.438
18,107.900,45.977,14.234,1765,427,21.801,11.962
19,447.127,80.828,31.938,1692,429,155.556,20.038
20,114.111,43.485,17.107,1754,432,145.491,10.457
21,818.956,113.918,39.105,1468,445,157.479,27.566
22,595.393,102.829,38.293,1583,443,156.975,20.868
23,149.819,50.231,20.644,1824,446,129.806,10.416
24,404.432,87.272,34.977,1801,450,139.086,18.067
25,463.428,90.583,32.611,1538,456,128.418,22.203
26,311.281,71.590,28.413,1640,464,150.255,15.076
27,811.970,135.011,41.419,1475,468,141.911,28.086
28,205.709,58.009,22.566,1693,468,128.660,13.684
29,528.634,101.885,41.419,1348,488,150.709,17.831
30,402.880,92.345,32.599,1814,488,161.075,21.145
31,418.405,84.780,33.306,1585,488,142.524,17.731
32,221.235,69.010,29.288,1652,501,158.839,11.821
33,135.070,57.066,23.723,1542,504,158.199,8.358
34,399.775,84.780,26.196,1736,501,109.654,22.428
35,234.431,76.058,30.381,1352,507,163.142,13.216
36,468.086,106.869,31.546,1800,512,144.090,22.849
37,279.454,68.796,26.151,1634,511,147.381,14.767
38,485.164,92.345,35.865,1525,517,152.176,19.885
39,658.270,100.853,34.977,1596,521,130.914,26.399
40,238.312,62.780,23.127,1772,522,130.365,15.955
41,1162.064,138.749,49.871,1339,539,147.995,31.150
42,718.819,110.607,41.857,1401,534,130.732,25.540
43,178.540,53.541,19.975,1508,536,131.424,13.196
44,557.356,105.748,31.250,1262,560,21.501,25.009
45,152.924,60.288,24.920,1762,543,171.870,11.454
46,128.083,49.501,20.794,1501,550,143.616,8.872
47,137.398,54.787,20.436,1768,557,172.569,11.454
48,265.482,65.876,26.196,1726,555,160.346,14.195
49,765.394,105.837,37.639,1535,561,159.444,27.934
50,268.587,63.082,23.805,1484,555,141.009,15.670
51,105.572,42.969,18.855,1694,556,142.595,8.099
52,147.490,48.469,17.731,1297,571,26.565,12.421
53,707.951,108.631,38.616,1461,567,145.222,25.543
54,823.614,111.853,35.962,1300,578,149.036,32.481
55,609.366,106.051,37.567,1768,568,140.711,23.723
56,212.696,62.352,25.928,1727,570,170.218,11.714
57,100.138,39.231,15.387,1632,580,166.759,9.692
58,599.274,98.147,36.678,1403,587,155.898,22.651
59,269.363,65.788,25.913,1610,589,144.689,14.662
60,263.153,69.614,28.981,1490,605,160.463,12.905
61,588.407,109.486,39.105,1756,609,157.479,21.993
62,348.542,82.465,33.550,1487,614,156.801,13.249
63,459.547,104.289,37.639,1710,623,163.686,19.918
64,714.937,104.466,39.026,1576,619,151.699,25.551
65,1224.165,135.402,49.606,1354,631,160.278,35.299
66,211.143,60.590,24.685,1636,623,145.176,12.107
67,362.514,73.352,28.111,1410,635,147.804,18.436
68,126.531,49.590,18.835,1598,650,10.784,9.692
69,673.019,115.893,37.172,1726,644,148.570,29.956
70,159.134,55.820,23.277,1552,648,150.524,9.752
71,346.989,82.377,33.895,1681,675,152.103,15.542
