 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,565.895,97.631,32.420,534,1314,42.797,26.880
2,357.080,94.321,27.199,742,1309,114.905,20.264
3,415.300,83.836,28.317,781,1391,84.644,20.326
4,530.187,111.765,38.049,424,1380,5.315,23.524
5,541.055,95.567,32.789,508,1429,59.300,24.986
6,267.810,71.502,23.723,810,1495,15.068,17.497
7,357.080,88.216,27.820,638,1516,10.954,21.685
8,683.110,116.321,38.616,610,1507,117.150,27.466
9,178.540,65.485,22.857,560,1542,27.553,14.052
10,135.070,55.304,22.857,588,1599,27.553,10.429
11,129.636,53.025,20.091,511,1616,142.125,10.528
