 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,162.239,61.320,23.127,342,755,107.745,12.065
2,548.041,87.788,28.536,482,800,8.881,26.089
3,323.701,70.130,23.410,732,797,109.799,19.234
4,350.870,70.860,25.913,559,826,72.181,18.502
5,522.424,91.312,32.694,582,843,75.964,22.631
6,763.065,109.147,36.805,411,860,78.959,27.992
7,180.093,50.836,18.586,638,858,58.570,13.312
8,1229.599,133.338,42.520,484,888,5.947,38.482
9,281.007,70.344,25.793,394,873,97.853,16.717
10,669.914,100.853,33.248,403,910,32.005,27.206
11,700.188,101.671,33.212,662,889,111.801,27.583
12,986.629,118.172,39.105,704,917,14.349,33.492
13,651.284,101.067,34.214,432,976,34.509,25.305
14,530.187,89.853,32.071,463,994,69.075,24.670
15,724.252,101.583,33.025,627,978,9.211,29.956
16,503.794,85.296,30.278,550,998,81.634,22.846
17,346.213,79.243,28.981,756,967,109.537,15.409
18,191.737,65.058,27.355,436,1003,104.931,9.693
19,572.105,91.401,32.324,528,1015,107.447,23.407
20,718.042,103.131,34.032,626,1054,68.749,29.946
21,709.503,100.212,33.434,755,1058,71.565,27.313
22,343.108,69.828,25.075,498,1066,71.565,19.383
23,388.907,89.337,25.732,590,1040,128.047,21.759
24,291.098,68.582,24.048,566,1077,81.573,17.124
25,388.131,77.090,26.032,697,1082,66.038,21.175
26,501.465,84.566,29.538,497,1077,162.646,23.789
27,149.819,58.828,23.674,470,1082,135.000,11.178
28,505.347,83.623,28.766,718,1103,27.350,24.317
29,652.836,95.567,31.767,648,1127,70.560,28.194
30,515.438,85.599,28.208,674,1118,38.660,24.568
31,492.150,84.353,29.617,514,1126,30.379,23.605
32,333.016,74.812,24.936,591,1124,32.005,19.725
33,253.838,72.534,24.064,752,1112,156.251,17.621
