 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,474.296,86.328,32.312,1101,266,168.996,20.264
2,104.019,40.263,14.584,1052,277,25.017,10.573
3,615.576,94.107,32.156,1195,298,9.462,25.551
4,176.211,50.320,18.586,1040,321,31.430,13.216
5,817.404,110.909,36.295,1136,338,174.428,30.344
6,278.678,66.304,23.967,1176,321,126.027,17.337
7,511.557,89.639,32.071,1223,335,15.945,22.026
8,212.696,72.232,23.327,1047,347,169.114,13.907
9,265.482,63.082,22.583,1209,360,20.556,16.081
10,712.608,107.901,38.293,1216,384,23.025,24.670
11,187.079,58.614,24.369,1151,371,167.471,10.587
12,459.547,90.155,33.434,1143,386,161.565,17.532
13,376.487,77.518,24.936,1056,389,122.005,21.145
14,100.138,38.501,15.387,1181,404,23.629,9.692
15,212.696,57.279,20.625,1101,430,19.983,14.644
16,567.447,89.853,29.604,1228,425,143.471,25.799
17,102.467,42.327,15.761,1214,439,63.435,9.692
18,252.285,60.074,20.550,1266,453,30.964,16.740
19,718.042,102.615,36.805,1149,456,11.041,27.109
20,206.486,55.820,21.292,1215,446,155.556,13.955
21,279.454,66.090,24.575,1269,484,14.534,15.794
22,203.381,54.271,19.878,1234,493,167.196,14.774
23,193.289,57.066,23.805,1189,514,51.009,12.460
24,168.449,58.009,18.163,1214,520,67.166,14.097
25,173.106,50.533,18.397,1289,520,16.699,13.188
26,319.044,72.106,26.196,1305,547,19.654,17.514
27,195.618,56.122,21.599,1229,561,11.768,12.335
28,392.012,75.631,27.142,1292,563,166.866,18.502
29,289.546,63.296,22.289,1216,586,18.435,17.621
30,101.690,40.565,16.460,1342,613,15.524,8.722
31,346.213,80.828,26.017,1296,612,151.699,19.149
32,124.202,51.352,19.799,1319,634,159.146,10.587
33,113.334,39.835,15.612,1356,640,16.390,8.811
