 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,196.394,64.453,22.874,2102,318,164.358,14.670
2,104.795,48.771,16.460,2115,409,164.476,10.912
3,127.307,47.437,16.925,2017,409,141.340,11.837
4,474.296,94.534,37.390,2106,446,124.439,17.269
5,326.030,75.542,28.042,2072,470,46.273,18.519
6,145.937,54.058,21.796,1896,472,165.964,10.249
7,399.775,85.082,30.988,2068,471,104.826,19.383
8,486.716,86.115,29.407,1956,494,8.616,22.907
9,495.255,85.599,29.088,1808,491,125.134,23.789
10,130.412,46.279,18.334,2018,493,144.782,11.750
11,321.372,69.828,26.284,2120,502,129.560,16.821
12,797.221,108.845,37.057,1984,518,108.004,30.790
13,849.231,113.918,41.099,1911,540,120.964,28.895
14,642.745,97.631,34.406,1827,550,140.194,26.399
15,659.046,97.631,33.212,2068,549,111.801,27.304
16,234.431,59.469,21.761,2151,567,121.759,14.032
17,312.057,71.804,26.505,2108,583,105.422,15.324
18,627.996,94.195,31.150,1903,650,61.260,27.646
19,572.881,90.494,31.767,2016,639,123.690,23.051
20,641.192,97.845,32.504,1908,660,122.829,27.187
21,116.439,40.049,15.412,2036,705,59.036,11.214
22,128.083,43.271,14.952,1820,747,135.000,12.609
