 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,191.737,61.836,19.563,980,368,54.162,16.198
2,136.622,44.606,17.621,1002,362,143.130,11.423
3,119.544,46.582,19.503,923,364,161.565,9.158
4,405.985,79.885,28.590,990,378,146.310,20.843
5,284.888,66.518,21.509,963,391,145.008,19.259
6,379.592,74.812,26.505,930,406,158.552,20.441
7,255.390,63.296,22.907,980,455,157.380,15.683
8,475.849,82.893,30.111,983,507,20.556,21.989
9,145.937,45.549,15.387,954,525,166.759,13.216
10,516.990,84.353,28.981,1016,529,109.537,24.624
11,124.202,41.295,14.664,1038,546,57.265,12.335
12,147.490,49.074,16.246,968,557,130.601,14.007
13,388.131,74.812,26.432,1039,624,36.870,20.038
14,218.906,62.352,22.514,974,625,59.421,14.739
