 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,267.810,69.400,27.820,1387,755,169.046,13.208
2,530.187,87.147,30.546,1422,796,56.768,24.035
3,938.501,114.434,37.670,1339,791,10.784,32.599
4,112.558,38.803,14.207,1430,812,29.745,11.454
5,161.462,52.900,21.796,1346,808,165.964,9.313
6,396.670,75.328,27.355,1386,820,165.069,20.044
7,197.947,51.566,17.731,1286,815,116.565,15.602
8,552.698,91.187,33.769,1309,847,7.496,21.145
9,639.640,99.091,35.110,1371,846,162.474,25.551
10,274.020,62.868,23.510,1408,877,167.005,14.978
11,423.839,76.574,25.230,1310,918,77.905,22.907
12,198.723,65.574,20.644,1438,893,129.806,14.978
13,547.265,89.639,32.035,1328,920,31.504,23.987
14,326.806,69.098,24.241,1406,903,160.907,18.502
15,417.629,78.639,29.288,1375,932,164.291,18.502
16,214.248,64.328,22.463,1426,939,11.310,14.097
17,477.401,80.917,27.861,1326,968,18.435,22.026
18,302.742,66.304,23.327,1418,965,169.114,18.444
19,333.016,71.074,26.666,1371,965,172.405,17.309
20,165.344,53.025,21.292,1426,991,24.444,12.168
21,458.771,80.828,28.413,1380,1001,172.875,22.016
22,348.542,73.138,28.000,1333,1030,24.146,16.438
23,117.992,40.049,14.450,1434,1015,142.431,11.325
24,219.682,54.787,18.855,1408,1028,142.595,16.099
25,426.168,77.820,25.928,1304,1058,80.218,22.841
26,353.975,75.542,25.913,1372,1049,17.819,18.645
27,414.524,80.401,31.632,1372,1069,12.875,17.621
28,179.317,52.598,20.738,1422,1069,12.265,11.454
29,336.898,71.804,26.151,1316,1083,32.619,19.190
30,374.935,73.138,27.027,1412,1091,19.026,18.502
31,497.584,87.147,31.546,1334,1124,35.910,22.481
32,534.844,90.369,33.550,1383,1127,13.671,22.010
