 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,301.190,65.272,22.289,509,1347,161.565,19.313
2,238.312,65.360,26.446,646,1340,119.982,14.644
3,618.681,102.917,39.814,724,1354,114.864,22.028
4,219.682,61.017,24.496,638,1354,127.694,12.198
5,141.280,46.493,18.163,347,1372,112.834,10.996
6,177.764,52.723,18.586,397,1406,31.430,13.706
7,276.349,77.820,31.938,620,1406,114.444,13.181
8,168.449,57.066,23.410,418,1409,109.799,10.898
9,222.011,58.312,20.283,400,1418,145.620,15.110
10,154.476,58.828,24.241,614,1411,109.093,9.748
11,324.477,68.884,23.967,652,1416,126.027,17.621
12,465.757,83.320,29.062,713,1415,104.036,22.026
13,180.869,50.320,18.979,388,1433,111.801,13.216
14,527.858,88.820,30.137,514,1442,105.255,23.292
15,486.716,90.155,32.706,590,1487,85.365,20.941
16,211.920,64.026,24.575,604,1453,104.534,11.837
17,111.005,41.295,16.624,643,1461,122.005,9.774
18,497.584,84.780,29.446,426,1469,128.928,22.428
19,284.112,68.066,26.796,687,1472,99.462,14.641
20,370.277,75.026,25.551,522,1497,136.397,19.305
21,253.061,65.788,24.193,448,1506,100.491,14.097
22,289.546,67.638,24.496,738,1525,127.694,16.829
23,378.040,80.098,30.432,620,1532,112.109,16.155
24,514.662,93.075,33.434,605,1543,108.435,21.876
25,246.851,61.017,20.130,480,1567,66.801,17.548
26,375.711,73.655,24.951,688,1552,132.138,21.033
27,235.207,70.433,28.861,568,1617,77.661,12.922
28,163.791,49.803,18.142,679,1587,119.055,12.816
29,216.577,61.622,22.514,574,1617,59.421,15.367
30,581.420,92.861,29.617,440,1602,112.751,27.313
31,378.816,79.582,25.928,512,1608,99.782,20.264
32,409.090,81.344,29.446,710,1615,141.072,21.381
33,579.868,118.688,37.182,769,1681,76.293,23.154
34,470.415,84.139,28.042,630,1665,136.273,23.383
35,914.437,118.297,38.857,472,1693,147.031,33.019
36,463.428,84.353,28.590,670,1692,123.690,23.789
37,357.857,82.502,29.604,561,1702,126.529,18.491
38,853.112,130.329,39.343,530,1732,145.954,31.287
39,275.573,65.788,24.193,732,1724,100.491,15.768
40,395.117,78.764,26.196,596,1727,109.654,20.211
41,118.768,47.828,19.503,614,1729,108.435,9.692
42,499.136,87.574,29.446,630,1763,128.928,23.357
43,481.282,85.385,32.420,690,1763,132.797,21.322
44,288.769,72.232,30.381,582,1786,119.539,14.035
45,559.685,89.639,30.584,526,1799,138.504,25.429
46,503.794,92.131,34.710,766,1800,113.962,19.860
47,429.273,83.018,28.766,672,1802,130.030,21.611
48,180.869,55.304,22.566,580,1809,128.660,12.687
49,475.072,82.288,28.861,648,1824,102.339,23.452
50,216.577,65.662,25.928,716,1857,80.218,10.573
51,440.141,88.091,31.583,726,1831,112.989,20.108
52,378.040,77.304,27.666,816,1851,99.162,19.525
53,320.596,75.240,29.327,613,1864,122.735,16.250
54,175.435,54.787,19.563,548,1869,97.765,12.821
55,267.810,64.026,23.177,705,1874,98.746,16.740
56,274.020,63.170,21.328,678,1891,128.290,17.621
57,274.020,67.122,22.514,566,1893,120.579,19.383
