 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,350.094,70.558,24.873,2099,1211,22.932,20.264
2,454.889,81.344,28.372,1914,1232,53.842,22.459
3,430.825,81.647,29.917,2030,1212,103.627,19.195
4,589.959,93.591,29.813,2172,1225,108.970,27.187
5,141.280,48.344,19.243,2053,1250,74.055,10.573
6,286.441,73.655,29.407,2084,1238,98.616,14.978
7,617.904,95.567,30.774,1938,1241,103.241,27.304
8,242.194,68.884,29.062,2094,1275,75.964,11.463
9,195.618,63.296,23.327,1976,1277,79.114,12.712
10,289.546,70.860,25.928,1988,1252,99.782,15.548
11,409.866,77.606,26.196,2300,1291,70.346,21.145
12,524.753,92.042,33.177,2034,1288,169.287,24.614
13,797.997,106.139,36.720,2234,1285,120.256,30.527
14,509.228,88.820,29.604,2160,1315,53.471,23.961
15,244.523,61.836,23.277,2297,1316,60.524,14.398
16,122.649,52.509,22.026,1896,1316,53.130,8.841
17,482.835,83.836,29.617,2086,1331,59.621,23.028
18,275.573,73.138,29.538,2009,1308,107.354,12.915
19,562.014,98.575,32.919,1991,1311,105.524,23.789
20,242.970,70.344,29.446,2168,1352,51.072,11.821
21,748.316,102.829,33.895,1954,1329,98.973,29.956
22,534.844,91.099,33.665,2200,1332,96.009,22.016
23,451.008,85.296,28.981,2094,1368,70.463,22.011
24,276.349,80.828,23.707,1897,1363,41.987,17.891
25,183.974,50.836,18.163,2019,1358,112.834,13.216
26,356.304,73.478,26.796,2128,1389,80.538,20.095
27,107.900,42.541,15.004,1994,1364,130.236,10.408
28,249.956,67.425,27.355,1903,1406,75.069,13.132
29,650.507,96.687,33.769,1920,1378,105.124,25.551
30,138.175,46.368,17.377,1997,1398,120.466,10.573
31,487.492,84.869,29.552,2154,1435,63.435,22.011
32,1104.621,128.870,46.119,2026,1432,173.418,34.361
33,479.730,83.836,29.288,2236,1449,74.291,21.732
34,632.653,93.804,30.736,1968,1457,62.700,27.613
35,634.206,103.647,34.855,2104,1445,106.144,24.073
36,901.240,116.712,40.221,1894,1492,61.189,30.837
37,605.484,94.321,31.632,2178,1499,77.125,26.634
38,232.102,67.122,26.955,2213,1497,78.690,11.454
39,157.581,61.320,25.793,2222,1499,82.147,8.335
40,1012.246,121.607,40.682,1955,1510,4.970,33.917
41,519.319,88.393,30.686,2158,1554,50.826,25.543
42,565.119,102.526,33.352,2018,1568,77.800,24.807
43,416.853,76.272,26.284,1912,1536,103.570,21.993
44,287.217,64.328,24.575,1862,1542,104.534,15.859
45,194.065,53.025,18.835,2184,1565,79.216,14.958
46,275.573,67.122,23.510,2210,1575,77.005,14.978
47,496.808,85.812,31.485,2042,1585,72.072,22.413
48,422.286,76.058,26.402,1971,1557,115.710,21.805
49,426.944,78.336,26.898,1892,1563,121.608,22.159
50,202.604,55.908,20.625,2110,1567,109.983,12.285
