 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,227.445,60.288,20.942,2177,921,75.379,15.859
2,114.887,41.295,14.664,2188,920,122.735,12.215
3,208.038,69.828,25.429,2038,971,75.964,12.551
4,255.390,60.590,20.942,2052,945,104.621,16.740
5,225.116,64.026,23.410,2108,996,109.799,13.676
6,598.498,93.679,33.352,2088,1002,102.200,22.907
7,451.784,82.981,30.774,2149,1018,103.241,18.502
8,641.969,98.361,33.119,1978,1021,118.610,27.086
9,378.040,76.058,27.666,1888,1043,127.235,19.936
10,387.355,75.114,26.284,1959,1075,129.560,19.142
11,392.012,87.663,34.620,2210,1125,75.256,16.799
12,282.559,81.344,31.938,1957,1126,114.444,13.652
13,190.960,62.263,21.219,2066,1128,94.764,12.335
14,223.563,73.994,26.284,1988,1142,140.440,14.258
15,291.874,74.510,29.813,1886,1157,124.160,13.405
16,166.120,55.517,23.460,1882,1170,124.287,11.033
17,374.158,77.518,28.536,2016,1176,98.881,18.735
18,248.404,67.550,28.111,1870,1209,122.196,12.864
19,218.906,68.280,28.861,1864,1215,121.264,11.114
20,423.839,81.861,28.699,2167,1227,107.879,19.659
21,527.082,96.385,30.008,2105,1242,139.764,26.301
22,423.839,83.320,32.611,1960,1244,128.418,19.305
23,657.494,97.203,35.647,2042,1252,129.987,25.551
24,707.175,102.829,35.778,1930,1256,127.999,27.412
25,121.097,42.025,15.687,2026,1272,128.157,11.214
26,173.106,60.288,23.723,2118,1295,105.068,12.844
27,929.186,118.902,39.105,1950,1335,14.349,34.357
28,268.587,65.788,24.193,2102,1305,123.111,15.639
29,1074.346,126.680,43.991,1856,1307,122.735,33.478
30,412.971,79.582,26.854,1974,1378,131.009,21.748
31,520.095,89.034,29.969,1836,1402,24.305,24.920
32,309.729,69.828,25.199,1900,1392,143.531,19.031
33,154.476,57.191,23.707,1897,1400,131.987,9.345
34,696.307,125.810,38.807,2038,1448,177.397,27.020
35,533.292,88.820,30.137,1906,1491,15.255,24.018
36,1140.329,147.737,43.387,1881,1504,113.962,37.004
37,794.116,113.401,41.269,1946,1509,106.113,27.048
38,1026.218,125.773,41.587,1991,1516,126.384,31.395
39,109.453,42.239,17.840,2040,1526,122.905,9.041
40,190.960,58.525,23.127,1987,1544,139.635,12.218
41,125.754,54.787,20.738,1815,1608,102.265,10.296
42,274.020,82.893,29.088,1807,1625,125.134,19.042
43,174.659,54.058,18.855,1978,1657,52.595,13.216
44,825.166,111.123,40.221,2018,1646,118.811,29.062
45,157.581,50.533,16.925,1932,1682,51.340,14.097
46,718.042,105.623,40.567,1813,1757,124.380,24.035
47,357.857,79.066,28.111,1980,1778,122.196,18.736
48,594.617,91.401,32.895,1843,1804,110.376,24.333
49,516.214,95.567,32.492,1885,1851,139.399,23.171
50,659.046,102.224,35.088,1806,1863,141.116,24.264
