 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,137.398,58.739,17.621,1163,647,53.130,11.454
2,193.289,52.812,18.163,1344,661,104.036,14.958
3,431.602,85.812,26.446,1372,697,60.018,23.254
4,134.293,51.566,20.091,1251,680,164.745,11.454
5,254.614,67.034,21.885,1294,703,40.101,17.621
6,166.120,49.803,19.343,1238,702,30.069,13.083
7,135.846,51.993,19.563,1209,719,35.838,11.333
8,172.330,57.368,23.277,1109,736,60.524,12.167
9,286.441,63.296,23.460,1265,748,34.287,16.821
10,319.820,73.050,22.857,1174,742,117.553,19.383
11,792.563,110.482,38.384,1118,795,58.134,26.432
12,259.271,65.272,22.289,1323,782,108.435,16.740
13,170.001,53.328,20.738,1426,782,102.265,11.112
14,548.041,91.401,31.767,1405,823,70.560,24.324
15,280.231,65.876,23.967,1264,805,107.103,14.904
16,164.568,59.646,23.723,1253,811,105.068,10.144
17,209.591,65.788,26.796,1422,846,62.592,11.880
18,239.865,62.050,23.261,1408,847,52.696,15.212
19,174.659,53.114,20.942,1091,868,67.751,12.335
20,238.312,71.288,26.796,1424,878,46.332,14.952
21,270.915,69.828,28.981,1336,901,70.463,12.882
22,405.985,86.631,31.767,1348,908,70.560,18.792
23,284.888,69.703,28.000,1084,931,65.854,13.332
24,526.306,91.829,32.895,1110,942,82.304,21.277
25,312.834,84.264,28.861,1229,923,167.661,16.218
26,154.476,56.550,22.737,1188,951,35.538,10.996
27,905.121,115.377,38.384,1429,982,31.866,32.284
28,480.506,109.486,33.769,1372,990,74.876,20.264
29,265.482,80.010,32.035,1406,986,58.496,14.185
30,287.217,65.788,23.723,1118,982,58.671,17.444
31,168.449,56.550,23.261,1394,984,65.376,10.639
32,433.154,80.312,27.861,1146,999,108.435,22.026
