 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,194.065,53.844,19.343,1770,1393,59.931,13.216
2,149.819,46.582,16.624,1811,1378,122.005,12.335
3,161.462,51.477,19.463,1758,1390,95.194,13.907
4,204.157,56.033,20.341,1866,1432,85.030,14.097
5,393.565,85.812,32.895,1899,1489,69.624,18.502
6,468.862,86.933,32.789,1747,1457,96.170,18.876
7,448.679,89.337,31.913,1868,1515,83.660,18.895
8,386.578,81.772,26.753,2040,1480,107.241,21.556
9,519.319,92.131,33.352,1793,1483,102.200,21.072
10,449.456,86.115,32.023,1774,1531,82.093,19.289
11,471.191,85.812,27.861,1961,1533,55.305,23.789
12,524.753,89.853,30.163,1823,1547,83.290,23.506
13,589.959,99.909,34.271,2082,1523,107.969,27.096
14,104.019,46.795,17.555,2096,1526,107.526,9.616
15,430.049,82.893,32.324,1722,1576,72.553,17.621
16,451.784,86.542,30.648,1982,1574,71.565,21.542
17,396.670,82.893,30.072,1837,1590,58.173,18.980
18,398.999,80.312,27.666,1800,1570,99.162,19.960
19,373.382,84.994,32.742,2010,1637,66.194,16.514
20,315.939,82.074,30.950,2062,1650,85.101,16.402
21,697.859,101.797,33.352,1761,1658,77.800,28.428
22,551.146,97.933,37.844,1975,1664,65.225,19.873
23,360.186,76.360,28.807,1902,1670,66.571,19.123
24,473.520,108.240,37.957,1840,1698,68.199,19.587
25,410.643,93.288,30.419,1719,1702,79.992,19.044
26,238.312,73.138,29.813,1802,1711,71.030,11.287
27,513.885,94.534,30.137,2025,1729,74.745,23.789
28,459.547,86.845,30.432,1772,1735,67.891,21.497
29,491.374,87.788,31.840,1978,1742,75.579,20.883
30,723.476,104.591,35.473,1739,1747,75.619,28.194
31,479.730,95.353,31.583,1915,1775,59.859,23.459
32,742.106,130.543,44.308,1986,1812,72.646,25.754
33,711.056,120.487,38.384,1699,1816,80.754,26.005
34,406.761,87.058,31.913,1957,1822,83.660,18.323
35,318.267,80.312,32.611,1838,1836,51.582,13.976
36,418.405,86.845,31.840,1938,1860,75.579,18.502
37,461.100,92.558,36.794,1897,1884,73.301,17.384
38,305.071,74.812,28.685,1799,1877,79.380,15.291
39,326.030,77.606,29.604,1756,1884,53.471,18.997
40,314.386,73.264,27.596,1671,1913,73.301,17.440
41,252.285,62.868,23.127,1904,1919,40.365,17.179
