 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,278.678,67.550,25.732,739,809,128.047,15.330
2,447.127,84.050,29.288,764,836,158.839,21.394
3,522.424,89.123,31.225,726,846,163.610,22.596
4,358.633,80.010,29.552,729,871,153.435,16.530
5,178.540,53.328,19.323,776,876,155.772,12.180
6,367.948,80.312,29.181,712,905,28.887,20.883
7,524.753,90.066,31.485,742,912,162.072,24.083
8,513.109,85.901,28.153,692,931,159.864,25.551
9,321.372,67.852,23.510,757,949,12.995,17.621
10,340.003,71.590,25.044,697,966,140.711,20.281
11,365.619,72.622,25.075,734,1012,18.435,19.383
12,402.880,75.328,24.811,688,1012,163.496,22.403
13,298.085,65.788,22.463,703,1045,168.690,18.316
14,378.040,76.360,27.355,754,1052,14.931,19.383
15,464.205,81.131,27.666,748,1088,142.765,23.789
16,554.251,92.861,31.138,726,1108,115.115,26.018
17,422.286,80.615,27.652,757,1127,22.479,23.076
18,424.615,79.885,26.637,712,1174,55.784,22.428
19,144.385,52.812,17.107,744,1165,55.491,13.706
20,305.071,71.074,26.840,760,1179,23.199,17.621
21,286.441,68.368,25.245,714,1179,150.751,16.160
