 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,211.143,58.525,21.455,1324,288,19.179,14.888
2,306.623,75.026,29.446,1276,306,51.072,15.246
3,401.327,90.066,33.550,1240,306,29.932,19.507
4,556.580,98.575,37.141,1300,342,22.306,22.651
5,237.536,61.017,20.341,1348,338,17.650,16.447
6,419.181,81.772,29.930,1192,356,42.614,18.992
7,163.791,52.812,21.310,1308,364,29.745,12.212
8,260.048,76.058,26.840,1340,372,23.199,16.595
9,272.468,67.764,25.687,1234,380,22.166,16.549
10,338.450,80.312,29.917,1062,386,13.627,14.579
11,478.177,90.796,33.665,1131,401,42.879,19.783
12,377.263,80.828,31.938,1235,403,24.444,15.834
13,638.087,98.575,35.077,1165,416,11.592,25.551
14,226.668,74.082,30.072,1240,416,31.827,12.553
15,505.347,91.099,34.214,1268,424,34.509,22.182
16,264.705,61.320,20.550,1079,415,149.036,18.324
17,350.870,84.139,35.110,1328,426,17.526,14.745
18,496.031,87.663,31.250,1144,426,158.499,22.734
19,265.482,69.828,27.027,1331,437,19.026,14.978
20,107.124,40.477,15.209,1224,441,10.008,10.573
21,158.357,49.074,18.163,1122,449,39.094,13.397
22,889.596,117.781,44.053,1250,484,36.870,26.470
23,228.997,58.953,20.942,1128,467,165.379,16.198
24,415.300,79.066,26.432,1403,488,53.130,21.805
25,180.093,56.033,21.310,1176,480,29.745,13.374
26,347.765,70.985,24.193,1112,479,146.889,19.313
27,296.532,66.001,23.707,1214,502,48.013,16.583
28,208.038,56.763,20.887,1340,502,27.646,14.978
29,278.678,66.304,23.277,1266,514,29.476,16.878
30,294.203,66.518,21.796,1434,503,104.036,19.089
31,379.592,80.098,29.538,1325,526,17.354,17.465
32,270.139,64.239,22.583,1376,533,20.556,16.709
33,104.795,37.771,12.707,1138,532,33.690,11.454
34,148.266,47.525,18.142,1166,540,29.055,12.032
35,104.019,42.541,17.107,1328,537,11.889,9.331
36,521.648,112.672,33.177,1225,552,10.713,22.907
37,430.825,81.861,29.288,1184,556,21.161,20.278
38,477.401,85.901,29.288,1303,578,43.781,22.289
39,319.820,67.638,24.193,1410,558,169.509,16.740
40,541.055,90.796,32.611,1333,585,51.582,22.950
41,693.978,100.853,34.214,1368,594,11.889,28.976
42,360.186,71.288,24.936,1176,603,57.995,19.313
43,252.285,65.058,23.460,1238,598,34.287,16.696
44,270.139,63.598,22.907,1198,606,22.620,16.696
45,666.033,98.663,35.962,1312,622,30.964,25.611
46,667.585,105.623,37.141,1258,632,22.306,24.568
47,738.225,106.567,33.998,1422,640,31.218,29.812
48,274.020,65.272,24.064,1195,642,23.749,16.688
49,144.385,45.033,15.387,1230,630,166.759,13.216
50,365.619,75.026,29.288,1358,646,21.161,17.051
51,192.513,60.501,23.723,1191,655,15.068,11.454
52,233.655,57.582,21.509,1220,676,34.992,15.859
53,398.222,80.098,30.137,1256,684,15.255,18.922
