 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,193.289,63.723,19.975,1230,1469,131.424,15.299
2,908.226,129.386,43.681,1014,1501,131.730,33.504
3,1382.522,156.584,48.658,1058,1524,174.806,41.475
4,165.344,53.025,21.796,1271,1520,14.036,11.702
5,1169.827,162.777,57.133,1189,1645,17.038,35.386
6,509.228,106.692,34.765,1181,1672,171.254,23.961
7,828.271,142.664,50.712,1242,1675,172.011,24.348
8,1267.636,152.507,61.863,1041,1698,162.597,29.255
9,117.992,53.239,21.796,929,1719,165.964,9.402
10,386.578,96.687,39.333,959,1735,164.407,14.218
11,398.999,94.107,34.944,853,1761,33.690,19.825
12,825.943,133.854,48.658,1034,1775,174.806,25.911
13,392.012,99.179,32.789,880,1773,149.300,21.691
