 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,282.559,64.844,22.237,695,490,56.310,17.179
2,519.319,87.877,29.327,611,475,122.735,23.719
3,729.686,105.107,35.077,774,516,78.408,28.420
4,114.111,45.549,18.690,512,479,98.130,8.811
5,586.078,93.377,32.611,807,514,38.418,25.054
6,270.139,80.312,32.789,456,524,59.300,14.055
7,120.321,42.541,14.584,570,510,25.017,11.497
8,278.678,64.542,21.310,695,509,119.745,19.232
9,326.806,88.216,30.137,536,543,74.745,16.428
10,239.089,65.058,24.543,736,538,68.962,14.973
11,579.091,93.075,31.583,588,531,149.859,24.780
12,128.859,44.819,16.624,748,545,57.995,11.059
13,462.652,95.353,33.769,504,576,74.876,19.438
14,341.555,70.860,23.723,648,541,121.329,19.446
15,790.235,107.901,35.637,739,574,98.531,29.075
16,893.477,130.934,39.491,680,577,128.660,30.837
17,1074.346,123.370,41.250,632,624,70.017,34.361
18,726.581,109.789,35.473,449,622,75.619,26.468
19,756.855,104.075,34.316,404,656,41.878,29.281
20,512.333,103.256,35.418,481,629,95.711,22.907
21,947.816,122.640,43.387,729,660,119.168,31.914
22,816.628,110.180,38.131,629,667,130.314,30.220
23,504.570,84.139,28.468,367,674,111.801,22.907
24,467.310,85.385,32.156,546,720,80.538,19.936
25,796.445,111.551,37.844,580,713,155.225,29.016
26,832.153,111.123,37.057,672,709,151.607,32.115
27,173.106,50.017,18.142,395,730,29.055,14.097
28,102.467,40.263,16.246,478,718,102.529,8.811
29,171.554,52.295,18.855,356,749,37.405,13.599
30,519.319,95.780,31.583,553,739,120.141,24.231
31,103.243,43.271,17.107,741,759,78.111,9.281
32,176.988,53.025,18.586,487,761,58.570,12.786
33,296.532,67.977,22.097,522,772,66.501,19.525
34,519.319,87.272,28.685,669,778,169.380,24.670
