 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,300.413,69.917,26.955,1295,797,168.690,14.097
2,502.241,87.058,29.288,1298,829,6.911,23.706
3,520.872,87.574,28.699,1250,866,162.121,23.789
4,222.011,55.517,19.243,1328,879,105.945,16.740
5,125.754,42.844,16.460,1286,899,15.524,9.692
6,180.869,62.780,22.874,1248,903,164.358,13.135
7,609.366,95.353,30.317,1285,927,35.538,27.313
8,138.951,44.001,15.209,1322,912,10.008,12.816
9,176.211,49.803,17.377,1322,920,120.466,14.097
10,350.094,71.074,24.480,1291,968,149.744,20.264
11,437.035,78.550,26.666,1259,992,172.405,22.065
12,343.884,70.772,24.193,1291,1035,169.509,19.782
13,146.714,55.304,18.397,1333,1073,163.301,12.994
14,364.067,73.050,26.898,1296,1077,148.392,19.305
15,369.501,85.171,32.071,1294,1114,159.075,21.145
16,394.341,77.606,29.604,1269,1116,143.471,19.782
17,541.831,88.091,29.088,1271,1176,54.866,25.551
18,128.859,42.541,16.554,1340,1161,154.799,11.059
