 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,632.653,123.370,32.492,1663,292,40.601,26.608
2,320.596,68.066,23.277,1704,312,119.476,19.307
3,145.161,51.352,20.942,1635,328,14.621,9.692
4,473.520,84.353,30.432,1607,328,112.109,22.907
5,874.071,114.006,39.125,1632,357,35.838,31.255
6,106.348,42.025,17.107,1561,338,11.889,9.653
7,385.802,78.462,27.652,1588,349,149.349,19.403
8,695.531,100.123,32.789,1685,387,30.700,28.355
9,554.251,115.075,44.735,1470,395,32.125,19.664
10,784.025,113.615,41.968,1528,421,39.036,28.018
11,412.971,81.861,30.432,1562,427,67.891,19.561
12,896.583,133.854,40.260,1447,454,23.199,32.704
13,473.520,85.599,29.288,1696,451,15.709,21.905
14,211.143,59.042,23.261,1483,466,52.696,13.661
15,126.531,47.739,19.799,1640,457,32.276,9.167
16,552.698,94.623,35.077,1667,484,11.592,21.905
17,178.540,61.747,22.652,1541,478,13.496,11.967
18,107.900,47.828,20.436,1662,495,7.431,7.048
19,202.604,60.804,20.341,1422,534,72.350,15.859
20,687.768,111.853,36.720,1524,550,59.744,29.158
21,102.467,42.541,16.947,1496,536,27.897,9.456
22,786.353,107.599,35.264,1748,549,12.995,30.369
23,215.025,61.836,25.793,1623,540,7.853,12.335
24,1219.507,170.681,45.628,1655,558,169.992,36.791
25,139.727,43.787,16.246,1408,544,167.471,11.454
26,482.059,86.631,31.038,1612,548,173.480,20.713
27,281.007,62.993,20.942,1771,581,14.621,19.126
28,398.999,81.522,30.111,1524,596,20.556,16.740
29,492.926,95.957,36.551,1516,610,15.376,18.379
30,245.299,65.449,26.505,1754,610,15.422,12.335
31,115.663,52.082,21.796,1599,617,14.036,8.111
32,168.449,57.368,22.463,1754,618,11.310,11.192
33,125.754,52.598,21.796,1559,635,14.036,8.747
34,149.819,50.017,18.835,1598,634,169.216,11.008
35,957.131,118.902,41.137,1615,671,170.134,31.718
36,121.873,46.795,17.709,1479,668,5.711,9.692
37,1070.465,158.435,44.194,1500,731,66.501,36.847
