 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,235.984,74.775,30.278,1217,728,171.634,11.153
2,297.308,79.885,27.596,1162,745,16.699,17.081
3,310.505,71.590,24.575,1201,747,14.534,18.946
4,128.083,51.654,20.625,1211,770,19.983,8.811
5,180.093,51.868,19.503,1220,780,18.435,12.335
6,246.851,58.098,20.130,1189,777,156.801,16.740
7,170.001,50.533,18.917,1246,803,27.759,13.216
8,188.632,52.812,18.397,1160,844,16.699,14.185
9,781.696,105.837,37.172,1194,872,31.430,28.546
10,270.139,68.796,22.583,1150,864,159.444,17.621
11,210.367,58.223,22.184,1220,879,173.157,13.607
12,265.482,61.320,22.652,1186,905,13.496,15.859
13,111.782,45.763,15.056,1181,924,110.556,11.630
14,191.737,52.598,18.732,1153,928,138.814,13.831
15,338.450,70.772,24.241,1133,963,160.907,19.383
16,343.884,71.163,25.230,1166,971,167.905,16.740
17,236.760,58.828,20.942,1155,1041,22.249,15.859
18,357.857,70.130,24.193,1182,1051,33.111,20.264
19,315.162,67.034,23.059,1157,1065,6.582,19.383
20,272.468,63.812,20.794,1124,1090,53.616,18.250
