 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,624.891,97.417,35.680,1319,1137,122.905,23.682
2,122.649,45.247,18.732,1318,1170,131.186,9.968
3,179.317,53.969,21.292,1273,1176,114.444,11.786
4,411.419,76.788,28.807,1341,1194,113.429,19.936
5,364.067,76.272,29.956,1214,1200,118.072,16.688
6,117.216,44.731,16.947,1236,1201,98.973,11.454
7,395.117,77.820,30.988,1199,1202,104.826,18.389
8,173.883,53.541,20.942,1284,1202,112.249,11.423
9,104.795,38.501,13.478,1323,1202,101.310,10.573
10,712.608,101.583,35.462,1258,1224,116.565,28.546
11,442.469,87.058,33.723,1114,1224,109.855,18.125
12,104.019,39.017,14.207,1235,1243,119.745,10.573
13,158.357,52.509,20.493,1191,1257,115.463,11.033
14,100.914,37.771,13.449,1223,1283,148.392,10.749
15,167.673,49.803,18.979,1188,1296,111.801,11.821
16,338.450,73.050,27.596,1114,1303,106.699,17.274
