 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,111.005,41.598,16.460,1147,972,74.476,8.811
2,428.497,95.050,27.820,1217,990,100.954,22.907
3,681.558,100.337,34.043,1177,1048,79.563,27.313
4,433.930,77.090,26.970,1242,1037,51.633,21.805
5,348.542,71.288,25.611,1305,1056,63.435,18.391
6,481.282,85.599,33.352,1237,1097,77.800,20.264
7,1047.177,123.244,39.892,1265,1066,133.210,35.155
8,615.576,94.498,32.789,1156,1096,59.300,23.789
9,131.965,53.541,19.563,1351,1084,54.162,12.121
10,551.922,89.123,30.837,1431,1114,53.130,25.420
11,501.465,93.679,32.396,1482,1120,67.620,20.264
12,574.434,90.583,31.632,1398,1122,77.125,24.823
13,678.453,102.615,35.209,1195,1126,58.299,26.432
14,115.663,43.271,17.107,1437,1123,34.509,9.851
15,603.932,95.869,33.248,1311,1152,57.995,23.631
16,462.652,95.441,34.765,1125,1123,98.746,18.372
17,635.759,98.236,36.815,1350,1162,68.962,22.767
18,418.405,78.639,28.685,1163,1162,79.380,19.383
19,435.483,78.123,26.151,1242,1156,32.619,22.907
20,762.289,106.958,38.252,1422,1143,104.676,25.551
21,240.641,69.917,30.072,1484,1145,95.042,10.573
22,463.428,91.099,33.665,1473,1185,83.991,19.097
23,849.231,108.845,37.844,1198,1191,167.905,30.837
24,705.622,102.829,36.805,1398,1178,101.041,25.633
25,566.671,93.679,34.620,1264,1224,75.256,21.369
26,588.407,94.711,33.723,1300,1207,109.855,23.232
27,811.194,107.901,37.567,1187,1220,140.711,29.721
28,417.629,78.639,27.861,1446,1260,71.565,20.185
29,300.413,74.510,30.824,1471,1284,59.036,14.344
30,450.232,95.744,39.333,1483,1304,74.407,18.502
31,298.085,65.574,22.237,1266,1273,146.310,19.307
32,416.076,79.796,27.539,1389,1283,97.352,22.907
33,156.805,48.041,17.107,1372,1303,124.509,12.982
34,286.441,64.026,21.671,1403,1319,116.565,19.305
