 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,317.491,66.304,22.097,2218,352,156.501,19.659
2,367.948,73.655,27.213,2188,363,119.055,19.180
3,100.138,43.787,16.763,2180,366,93.013,9.180
4,538.726,89.639,30.648,2143,412,161.565,23.485
5,501.465,84.353,28.208,2091,456,75.530,24.447
6,205.709,53.541,18.163,2215,467,39.094,15.761
7,358.633,79.280,25.414,2132,467,146.310,21.966
8,477.401,86.328,32.611,2032,469,141.582,20.689
9,100.914,41.811,14.234,2013,478,158.199,9.692
10,221.235,54.574,19.799,2230,494,110.854,14.978
11,137.398,48.469,18.669,2093,510,160.710,11.241
12,190.960,62.263,21.671,2089,512,153.435,13.993
13,581.420,90.155,29.288,2202,522,158.839,26.362
14,135.070,43.271,15.056,2148,523,159.444,12.460
15,131.965,51.779,17.107,2027,542,34.509,13.750
16,190.184,52.723,20.625,1991,545,19.983,13.083
17,477.401,81.772,27.861,2178,558,124.695,22.428
18,219.682,56.550,19.403,2130,566,140.528,16.438
19,259.271,60.804,21.885,2080,566,130.101,16.198
20,130.412,54.271,20.550,2251,571,120.964,10.860
21,261.600,61.017,20.625,1964,587,160.017,18.359
22,137.398,45.549,16.246,1959,628,77.471,12.335
23,326.030,71.502,22.237,2200,627,33.690,20.771
24,468.862,80.917,27.370,2178,625,123.179,22.553
25,694.754,99.393,34.009,2037,659,36.573,28.448
26,197.171,55.731,19.563,1970,646,7.765,15.324
27,330.688,76.788,25.913,1972,682,125.311,18.913
28,194.065,63.687,26.402,1960,686,115.710,12.333
29,296.532,69.739,25.199,2008,742,126.469,16.035
30,182.422,60.501,22.737,1996,750,125.538,13.392
31,482.835,84.441,28.699,1971,798,72.121,21.602
