 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,166.896,56.122,22.874,1157,726,15.642,10.683
2,381.921,76.574,25.732,1326,753,51.953,22.026
3,604.708,97.542,32.156,1220,808,80.538,27.313
4,498.360,85.599,28.861,1138,800,31.264,24.670
5,392.789,96.510,34.463,1152,814,4.399,18.082
6,682.334,100.337,34.553,1272,828,19.359,27.292
7,756.079,104.679,34.009,1325,842,36.573,29.956
8,823.614,114.434,42.656,1183,868,51.710,28.546
9,458.771,84.869,30.736,1231,887,27.300,21.829
10,532.516,93.377,33.306,1278,918,37.476,22.568
11,599.274,93.591,33.248,1324,945,32.005,25.316
12,124.978,44.001,17.731,1205,955,26.565,9.851
13,980.419,118.172,38.252,1308,984,38.454,34.280
14,229.774,57.493,19.463,1397,947,95.194,16.198
15,119.544,43.573,17.107,1188,983,168.111,9.692
16,106.348,42.541,16.460,1185,993,164.476,7.930
17,838.363,110.180,39.599,1232,1028,32.276,29.956
18,313.610,68.066,24.048,1187,1030,8.427,17.621
19,276.349,62.868,22.975,1458,1047,32.471,16.740
