 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,217.353,55.517,19.799,1156,1264,32.276,15.575
2,152.147,46.582,16.833,1106,1256,132.879,13.791
3,430.825,79.582,27.820,1178,1298,79.046,21.479
4,336.121,69.312,23.261,1267,1274,155.376,19.383
5,152.147,45.033,15.883,1350,1281,160.560,13.216
6,159.134,47.828,17.840,1407,1304,69.775,12.335
7,510.780,86.417,29.538,1105,1288,107.354,22.247
8,343.108,71.804,24.543,1319,1319,68.962,20.489
9,173.883,54.574,19.503,1262,1324,71.565,13.024
10,209.591,59.985,20.341,1274,1329,72.350,15.737
11,271.692,65.058,23.327,1224,1337,79.114,16.740
12,266.258,66.820,25.793,1372,1360,82.147,15.167
13,534.068,88.304,29.617,1172,1333,120.379,25.362
14,267.810,65.272,22.463,1253,1352,168.690,16.740
15,585.301,97.542,35.418,1333,1395,84.289,22.026
16,531.739,90.066,33.025,1400,1398,80.789,23.232
17,270.139,65.146,24.193,1210,1368,100.491,14.329
18,662.928,99.179,34.855,1104,1370,106.144,25.551
19,248.404,71.590,27.596,1160,1422,73.301,13.191
20,218.130,63.384,26.092,1172,1428,78.311,11.384
21,620.233,100.941,37.266,1266,1443,83.211,21.378
22,616.352,97.115,33.895,1347,1404,98.973,25.144
23,270.915,65.058,23.935,1248,1432,83.660,15.859
24,615.576,103.470,36.391,1215,1435,96.953,23.789
25,572.881,92.772,32.919,1312,1438,105.524,23.323
26,460.323,89.550,32.312,1074,1483,78.996,19.383
27,331.464,75.844,29.288,1383,1481,68.839,14.958
28,271.692,79.796,32.156,1397,1497,80.538,14.523
29,324.477,76.147,30.278,1056,1465,98.366,15.204
30,499.913,85.296,30.774,1339,1491,103.241,22.853
31,352.423,79.885,27.861,1097,1495,108.435,17.621
32,472.744,84.780,28.208,1205,1528,75.530,23.789
33,619.457,97.115,35.778,1312,1522,99.926,23.789
34,377.263,77.090,26.564,1118,1540,95.711,19.446
35,589.183,94.107,31.583,1207,1549,149.859,27.012
36,317.491,74.296,28.111,1111,1591,122.196,16.128
37,475.072,88.820,30.988,1166,1599,104.826,21.924
38,301.190,67.550,24.543,1258,1630,68.962,18.253
39,321.372,79.369,28.317,1384,1609,95.356,15.634
40,430.825,84.050,30.584,1072,1614,101.634,20.264
41,567.447,90.885,31.546,1198,1656,35.910,24.282
42,695.531,98.877,35.077,1328,1668,78.408,26.432
43,292.651,68.493,24.575,1136,1673,75.466,17.731
44,323.701,77.820,23.127,1273,1663,107.745,19.848
45,457.218,84.264,28.441,1082,1672,106.189,22.788
46,392.012,79.066,30.072,1166,1690,95.042,18.348
47,187.079,57.066,18.917,1341,1701,117.759,14.978
48,128.083,51.566,19.878,1341,1742,77.196,9.165
49,468.862,103.043,31.225,1307,1740,106.390,24.429
50,195.618,60.590,19.975,1234,1746,131.424,15.236
51,425.392,85.082,28.807,1072,1794,23.429,22.075
52,444.798,91.312,30.938,1251,1821,70.017,21.145
53,236.760,69.098,24.575,1166,1810,104.534,14.644
54,294.980,70.042,25.793,1136,1813,97.853,15.717
55,373.382,76.058,27.213,1325,1850,60.945,20.264
56,121.873,50.106,19.503,1341,1849,71.565,9.189
57,218.906,70.130,27.142,1104,1860,76.866,11.454
58,485.940,97.115,30.342,1210,1871,25.821,25.375
59,568.224,113.401,36.794,1322,1859,106.699,22.403
60,620.233,98.361,34.316,1190,1878,119.197,24.962
61,473.520,93.377,32.156,1082,1916,80.538,20.475
62,222.011,58.916,20.794,1264,1918,36.384,14.978
