 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,336.898,71.074,24.369,1177,643,77.471,20.264
2,111.005,42.541,15.883,1234,653,146.310,10.181
3,107.900,39.017,13.791,1194,677,63.435,10.573
4,303.518,72.622,25.368,1264,672,110.323,16.698
5,183.974,54.574,20.942,1252,696,75.379,12.240
6,128.859,49.376,20.568,1149,703,80.134,8.725
7,274.020,63.296,21.509,1218,682,124.992,17.337
8,352.423,71.074,23.967,1172,730,72.897,20.264
9,146.714,45.336,15.761,1338,707,116.565,12.335
10,325.254,68.796,23.723,1357,741,74.932,18.377
11,419.958,80.828,27.142,1252,723,125.754,21.395
12,119.544,52.384,22.975,1304,727,94.399,7.048
13,180.093,59.130,23.177,1296,755,81.254,11.443
14,253.061,77.820,24.480,1401,758,59.744,16.787
15,443.246,82.074,26.637,1222,739,124.216,22.596
16,263.929,61.320,22.097,1340,751,113.499,16.155
17,285.664,69.098,24.811,1418,760,106.504,15.911
18,355.528,71.590,25.687,1376,798,84.094,18.502
19,204.933,56.033,18.835,1228,779,169.216,15.498
20,107.900,42.025,16.246,1283,792,77.471,9.402
21,349.318,80.312,27.370,1182,803,56.821,20.559
22,124.202,46.493,15.158,1245,801,54.462,12.215
23,166.896,48.344,17.555,1326,791,107.526,12.335
24,363.291,80.917,31.840,1416,798,104.421,15.498
25,370.277,87.147,29.407,1398,800,98.616,16.740
26,254.614,71.376,28.000,1436,816,102.724,12.679
27,627.996,95.139,32.694,1339,818,104.036,26.291
28,306.623,68.884,25.687,1290,862,67.834,16.323
29,451.008,84.869,32.312,1317,873,78.996,19.606
30,224.340,57.796,21.761,1268,871,68.629,14.579
31,194.065,60.804,23.510,1327,879,77.005,11.145
32,219.682,61.106,23.854,1448,855,94.236,12.786
33,176.211,60.376,24.811,1214,890,73.496,11.147
34,333.793,73.352,26.666,1195,895,82.405,16.454
35,174.659,53.541,20.130,1377,883,113.199,12.959
36,324.477,69.312,25.368,1249,918,69.677,19.383
37,425.392,78.336,28.372,1330,921,64.231,21.145
38,108.677,40.263,14.584,1227,904,115.017,10.573
39,362.514,75.844,30.008,1139,934,40.236,17.719
40,466.533,84.566,30.774,1434,914,113.629,19.701
41,284.112,66.090,24.575,1404,941,75.466,15.859
42,306.623,69.739,25.687,1202,948,30.964,17.444
43,180.869,58.312,22.857,1262,934,152.447,13.392
44,123.426,47.009,18.523,1427,932,115.346,9.062
45,440.141,89.123,29.956,1258,941,118.072,23.134
46,234.431,62.654,25.060,1234,988,79.875,12.335
47,381.921,74.901,25.044,1397,992,50.711,21.905
48,200.276,52.812,18.917,1128,992,62.241,14.978
49,306.623,73.780,27.652,1329,1005,59.349,17.833
50,222.787,56.550,21.599,1389,992,101.768,14.097
51,178.540,56.336,19.019,1483,1016,76.608,13.305
52,327.583,68.280,24.048,1217,1026,81.573,19.383
53,288.769,68.368,24.575,1460,1003,104.534,16.150
54,516.990,87.361,28.372,1160,1045,53.842,26.045
55,211.920,56.033,19.878,1277,1024,102.804,14.978
56,219.682,55.304,19.243,1355,1030,105.945,15.551
57,163.791,57.066,22.097,1495,1030,113.499,11.225
58,339.226,70.860,23.805,1386,1070,128.991,18.946
59,223.563,59.042,21.671,1358,1094,63.435,15.883
