 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,104.019,38.501,13.678,2195,499,75.069,10.573
2,618.681,96.687,35.440,2218,514,124.875,23.832
3,707.951,131.273,39.402,2040,525,169.695,25.677
4,530.963,90.671,33.769,2204,559,82.504,21.145
5,557.356,92.256,30.381,1926,529,163.142,26.399
6,409.866,76.360,26.854,1875,538,131.009,20.778
7,669.138,99.393,33.769,1975,589,74.876,25.205
8,718.819,102.615,36.327,2130,558,112.834,27.124
9,584.525,93.893,31.287,1997,564,147.653,26.262
10,416.076,77.090,24.936,1867,576,147.995,23.069
11,732.015,101.369,32.895,2065,576,97.696,29.062
12,656.718,99.821,33.998,2092,578,121.218,26.228
13,728.910,110.519,34.944,2214,590,123.690,29.281
14,715.713,99.179,32.396,1889,638,67.620,28.194
15,475.072,85.812,30.686,2010,624,140.826,21.182
16,309.729,64.844,22.463,2067,637,25.560,19.383
17,378.040,85.385,33.550,1862,623,113.199,16.242
18,172.330,49.590,17.621,2196,632,143.130,14.097
19,367.948,71.804,24.732,1936,631,94.086,20.264
20,555.804,89.639,29.604,2083,673,53.471,24.670
21,452.561,81.344,26.898,2120,655,148.392,23.789
22,423.839,79.796,28.901,1965,666,127.569,19.705
23,253.838,61.017,21.761,2042,666,111.371,16.438
24,548.041,87.361,31.522,2003,666,116.565,24.035
25,678.453,97.329,33.119,1933,673,118.610,28.018
