 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,166.896,53.025,21.310,1259,351,60.255,11.188
2,135.070,49.074,20.130,1305,369,66.801,9.162
3,451.008,82.288,29.181,1353,399,61.113,20.996
4,333.016,72.925,26.196,1432,417,70.346,16.740
5,201.052,58.614,21.016,1265,411,56.976,14.488
6,557.356,88.909,29.288,1486,438,74.291,24.670
7,429.273,80.526,28.861,1368,436,58.736,20.389
8,419.181,78.123,26.840,1461,454,66.801,22.026
9,685.439,99.091,31.583,1392,436,149.859,29.904
10,531.739,87.877,30.686,1281,458,39.174,24.920
11,146.714,50.622,19.799,1533,455,57.724,10.296
12,120.321,42.755,15.158,1253,464,54.462,11.693
13,723.476,103.647,34.944,1300,488,33.690,29.773
14,161.462,53.755,19.243,1477,493,74.055,12.726
15,439.364,83.107,28.111,1254,477,122.196,23.464
16,617.128,94.321,33.212,1434,484,158.199,26.166
17,418.405,89.034,32.348,1488,525,60.642,18.656
18,887.267,114.647,38.039,1340,521,166.608,30.837
19,488.269,87.574,28.861,1424,516,148.736,22.846
20,100.138,39.319,14.978,1217,548,61.928,9.616
21,998.273,124.188,40.356,1410,542,143.881,35.242
22,755.303,108.631,35.088,1292,592,51.116,30.837
23,142.832,45.852,18.163,1472,575,50.906,11.089
24,837.587,109.450,35.560,1247,578,138.013,32.599
25,412.971,79.582,28.372,1365,628,53.842,20.287
26,131.188,46.065,18.142,1458,622,60.945,10.429
27,1053.387,130.418,41.194,1480,617,138.468,34.040
28,854.664,111.426,36.508,1255,621,160.253,31.626
29,1020.008,121.091,38.946,1396,656,52.352,34.396
30,741.330,102.704,33.352,1326,627,102.200,29.075
31,164.568,52.509,17.107,1447,651,55.491,13.890
32,183.198,61.195,24.811,1542,678,83.884,9.692
33,734.344,107.813,35.778,1294,691,80.074,27.052
34,713.385,116.712,36.899,1429,696,56.689,26.264
35,122.649,47.098,16.925,1467,684,51.340,11.454
36,346.989,74.082,25.429,1236,713,75.964,20.133
37,1242.795,137.039,45.993,1463,699,143.569,37.056
38,275.573,64.328,24.241,1528,741,70.907,15.599
39,156.029,50.320,19.343,1454,718,120.069,11.423
40,711.832,101.369,34.009,1303,765,53.427,29.281
41,1170.603,129.474,40.615,1346,740,139.399,38.767
42,748.316,106.442,36.720,1419,748,120.256,29.956
43,767.723,126.378,38.120,1184,754,146.310,30.090
44,146.714,50.836,20.942,1446,782,75.379,10.139
45,931.514,122.905,43.208,1520,833,69.717,25.551
46,350.870,70.256,23.327,1242,808,10.886,21.182
47,631.101,96.599,31.925,1478,842,50.599,27.841
48,119.544,42.755,16.198,1227,825,22.380,11.181
49,673.795,100.123,34.463,1359,845,32.471,27.313
50,174.659,51.049,18.163,1234,828,157.166,14.097
51,706.398,101.583,33.550,1399,877,60.068,29.259
52,409.866,75.328,25.913,1361,863,162.181,21.671
53,541.831,96.990,35.176,1524,904,67.932,21.643
54,160.686,47.828,17.621,1514,916,126.870,13.397
