 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,373.382,96.296,30.137,368,755,37.875,18.602
2,353.199,70.558,25.368,454,750,20.323,19.313
3,445.574,100.337,27.652,497,759,120.651,23.292
4,347.765,72.534,24.575,352,800,75.466,20.095
5,427.720,78.852,27.027,552,793,19.026,22.677
6,473.520,84.353,30.774,266,808,13.241,21.145
7,112.558,49.287,18.523,383,817,25.346,12.181
8,369.501,73.138,25.657,680,818,164.055,19.383
9,263.929,62.957,23.277,528,829,29.476,15.859
10,158.357,48.344,17.840,606,830,32.905,13.216
11,135.070,45.336,17.840,321,821,159.775,10.573
12,101.690,39.747,15.004,660,838,40.236,10.321
13,457.218,91.099,33.584,694,858,4.514,21.145
14,167.673,48.041,17.555,534,855,162.474,13.216
15,170.778,53.328,20.738,517,875,167.735,11.702
16,319.044,71.804,25.793,582,903,172.147,17.427
