 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,322.925,69.098,24.811,1000,1604,163.496,17.488
2,178.540,54.787,21.671,1001,1620,153.435,11.423
3,521.648,86.115,29.327,1005,1717,122.735,24.624
4,141.280,46.795,18.163,856,1774,14.036,11.454
5,127.307,54.699,23.805,930,1764,141.009,8.696
6,321.372,70.256,27.142,922,1774,144.246,16.198
7,215.801,71.502,29.181,956,1793,151.113,12.236
8,545.712,89.550,28.861,881,1797,102.339,25.611
9,525.529,93.288,36.667,952,1804,144.782,19.539
10,217.353,65.485,22.566,904,1804,141.340,16.390
11,103.243,38.803,15.056,814,1838,159.444,9.189
12,455.666,80.401,27.213,806,1851,150.945,22.808
13,333.793,70.469,25.611,784,1868,153.435,17.528
14,1176.813,132.394,45.950,968,1878,147.529,35.309
15,500.689,97.720,38.252,879,1909,165.324,19.383
