 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,385.802,86.328,30.381,625,1067,119.539,17.594
2,513.885,85.687,30.111,606,1069,110.556,22.907
3,1082.885,125.434,43.530,660,1080,125.942,34.888
4,239.089,62.868,23.410,399,1109,19.799,14.488
5,106.348,41.509,15.412,380,1117,120.964,9.456
6,156.805,51.993,19.323,373,1125,114.228,12.833
7,635.759,97.115,34.316,501,1136,119.197,25.611
8,235.984,65.574,26.196,419,1144,132.274,14.506
9,251.509,63.812,23.723,409,1149,105.068,16.197
10,282.559,69.953,25.928,387,1230,99.782,16.939
