 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,171.554,51.138,19.060,1,1228,123.690,12.335
2,169.225,61.320,22.026,106,1264,163.740,12.609
3,176.211,52.509,20.738,169,1262,167.735,12.335
4,160.686,59.344,25.913,326,1261,162.181,9.503
5,183.974,54.787,22.237,282,1274,146.310,13.083
6,496.031,90.796,33.352,231,1284,167.800,20.060
7,683.110,116.749,36.678,442,1312,24.102,27.919
8,206.486,55.304,19.563,611,1294,125.838,14.849
9,451.784,84.050,32.071,15,1300,159.075,20.095
10,319.044,74.812,28.153,161,1303,159.864,16.657
11,246.075,61.836,20.794,573,1320,53.616,16.740
12,125.754,46.795,17.355,591,1317,156.038,12.394
13,101.690,48.771,18.163,391,1314,165.964,9.243
14,451.784,94.321,32.396,282,1324,157.620,22.100
15,411.419,97.329,28.699,469,1339,162.121,24.327
16,184.750,56.763,19.343,98,1345,149.931,14.488
17,273.244,66.518,25.230,6,1350,167.905,15.996
18,220.458,58.828,22.857,534,1357,152.447,13.665
19,174.659,52.937,20.283,240,1358,124.380,11.696
20,149.042,51.566,20.091,408,1361,164.745,10.646
21,573.658,119.543,33.025,328,1381,170.789,25.918
22,268.587,69.739,25.657,15,1380,164.055,15.507
23,448.679,79.280,28.000,184,1387,155.854,21.611
24,245.299,76.272,21.455,147,1396,160.821,18.067
25,563.566,113.313,33.665,407,1415,6.009,26.592
26,263.929,62.566,23.127,480,1411,162.255,15.881
27,202.604,56.550,22.237,256,1417,146.310,12.609
28,300.413,72.320,26.505,39,1421,164.578,14.978
29,219.682,58.525,22.289,560,1425,161.565,13.706
30,108.677,39.747,13.931,334,1434,161.565,11.325
31,278.678,67.034,24.480,504,1443,149.744,17.251
32,502.241,85.599,29.617,290,1454,157.249,23.682
33,391.236,74.598,25.657,240,1461,164.055,20.617
34,179.317,51.477,19.701,350,1463,153.435,12.460
35,411.419,79.582,27.652,468,1474,157.521,22.026
36,116.439,49.590,20.436,124,1470,172.569,8.767
37,367.948,72.836,24.575,204,1481,165.466,20.076
38,328.359,74.812,26.284,438,1500,140.440,18.428
39,232.879,66.304,26.092,491,1510,168.311,13.455
40,348.542,75.240,28.413,26,1515,150.255,17.324
41,239.089,65.485,22.307,307,1518,170.910,18.502
42,111.005,48.771,19.799,120,1520,147.724,9.456
43,431.602,83.711,32.504,322,1535,147.171,18.865
44,166.896,53.969,18.669,240,1536,109.290,14.097
45,246.075,68.582,23.805,246,1559,51.009,16.129
46,291.874,66.518,23.410,386,1561,160.201,17.889
47,208.038,56.763,19.799,480,1564,147.724,14.978
48,219.682,59.255,21.599,433,1576,168.232,14.262
49,189.408,53.755,20.942,347,1597,165.379,13.003
50,439.364,82.288,30.824,394,1597,149.036,18.783
