 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,180.869,50.231,17.970,1516,1263,101.310,14.643
2,326.030,70.558,25.245,1435,1345,60.751,18.125
3,316.715,69.187,23.460,1348,1344,55.713,17.621
4,263.929,63.082,22.652,1403,1361,76.504,15.761
5,272.468,61.747,20.568,1221,1379,80.134,18.576
6,309.729,67.852,22.514,1346,1363,120.579,19.383
7,395.894,75.114,27.327,1323,1396,69.228,19.782
8,286.441,70.130,28.000,1414,1399,65.854,14.644
9,190.960,54.787,20.625,1481,1395,70.017,13.890
10,255.390,60.501,19.878,1269,1384,167.196,18.067
11,294.980,66.820,22.237,1500,1415,56.310,18.758
12,235.984,60.804,21.796,1256,1418,75.964,14.978
13,310.505,70.469,24.920,1393,1401,98.130,18.727
14,270.139,75.026,29.617,1447,1439,67.249,13.244
15,513.109,84.441,29.813,1287,1429,18.970,22.026
16,285.664,66.731,24.811,1435,1439,83.884,16.907
17,306.623,67.336,24.048,1472,1455,81.573,17.621
18,304.295,78.123,25.732,1361,1459,51.953,18.690
19,440.141,79.796,29.617,1335,1480,59.621,20.559
20,290.322,64.328,23.261,1480,1479,52.696,18.067
21,322.925,71.288,25.414,1359,1490,33.690,18.539
22,495.255,88.091,30.419,1274,1473,100.008,20.990
23,117.992,41.811,17.107,1288,1478,124.509,10.996
24,406.761,77.304,27.820,1243,1516,79.046,20.451
25,257.719,60.590,21.885,1392,1502,40.101,16.372
26,265.482,62.050,22.097,1470,1503,23.499,18.067
27,460.323,85.296,32.071,1311,1518,20.925,20.664
28,315.939,67.336,22.463,1432,1531,78.690,18.502
29,316.715,66.304,24.369,1378,1533,102.529,17.621
30,483.611,85.473,30.774,1241,1570,66.371,21.556
31,368.724,82.590,28.208,1405,1574,38.660,19.057
32,536.397,92.345,33.769,1278,1564,97.496,20.999
33,195.618,53.328,18.835,1372,1568,100.784,14.097
34,104.795,48.860,20.942,1265,1579,104.621,7.097
35,456.442,89.853,27.820,1410,1595,169.046,23.789
36,374.935,77.393,28.441,1314,1627,73.811,17.221
37,281.783,64.630,23.723,1357,1645,58.671,16.463
38,159.134,50.017,20.493,1386,1648,64.537,11.833
39,112.558,45.549,18.669,1419,1653,70.710,9.096
40,213.472,58.312,21.437,1263,1665,80.538,13.216
