 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,222.011,57.796,19.403,2140,263,129.472,16.549
2,245.299,61.836,23.723,2090,274,121.329,14.978
3,460.323,84.139,30.988,2066,342,75.174,20.739
4,988.181,124.918,42.820,2118,358,53.366,34.608
5,190.960,53.328,18.586,1979,349,31.430,14.070
6,565.895,104.377,38.252,2186,349,97.943,22.087
7,148.266,45.549,15.883,1955,369,70.560,13.216
8,530.187,102.917,36.391,2000,406,83.047,19.051
9,673.795,123.886,43.028,1851,389,10.620,27.919
10,299.637,65.146,22.737,1832,386,125.538,16.930
11,114.887,52.900,21.182,1867,429,73.072,8.811
12,713.385,113.918,39.016,1904,440,115.408,26.625
13,1024.666,128.870,46.555,1995,504,60.524,31.189
14,563.566,115.591,39.579,2140,523,73.179,22.026
15,103.243,47.525,19.878,2129,488,102.804,8.637
16,117.216,49.287,21.292,1983,523,114.444,8.588
17,988.181,123.797,40.538,1951,572,47.643,32.453
18,733.568,111.035,37.141,2121,596,67.694,27.810
19,743.659,102.313,35.077,2183,605,78.408,29.732
20,944.711,126.591,43.208,1899,648,73.413,30.340
21,846.125,110.909,37.711,1966,650,52.595,30.340
22,1305.673,169.346,47.691,2009,684,64.855,41.066
23,168.449,62.566,25.414,2191,653,33.690,10.559
24,139.727,51.352,21.796,2170,645,14.036,8.811
25,516.990,88.607,28.590,2131,675,56.310,25.551
26,194.842,68.796,26.402,1924,661,25.710,12.387
27,343.108,70.558,23.967,1979,751,53.973,19.936
28,108.677,51.566,22.026,1895,769,163.740,8.533
