 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,115.663,40.049,15.587,764,326,42.709,11.033
2,120.321,44.001,17.621,733,333,53.130,9.968
3,180.093,52.723,19.936,776,349,45.000,12.460
4,326.030,68.884,24.873,714,368,22.932,17.621
5,163.015,53.025,21.182,828,398,73.072,12.126
6,211.143,56.461,21.016,794,418,56.976,13.706
7,212.696,58.953,22.566,759,424,51.340,13.013
8,281.783,68.796,26.970,587,436,38.367,15.273
9,288.769,66.304,24.951,670,439,47.862,16.319
10,226.668,60.501,22.652,641,454,76.504,13.858
11,115.663,39.017,13.931,778,453,55.305,11.454
12,148.266,52.509,21.219,603,462,48.366,10.879
13,170.001,51.779,20.794,696,472,53.616,11.837
14,232.102,61.836,24.543,743,485,68.962,13.003
15,192.513,55.001,21.509,709,492,55.008,11.974
16,457.995,82.590,29.088,583,539,54.866,22.237
17,120.321,52.295,22.857,842,557,62.447,7.962
18,371.053,76.058,28.413,773,567,60.255,19.060
19,401.327,83.836,30.938,640,581,70.017,19.190
20,277.126,64.844,21.761,678,594,58.241,18.441
21,447.903,81.131,30.546,766,641,56.768,20.526
22,145.937,48.469,17.840,745,711,32.905,11.630
23,297.308,74.082,28.111,752,728,57.804,16.446
24,343.108,75.328,27.539,764,765,97.352,17.488
