 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,458.771,96.474,36.327,1016,1375,165.964,17.477
2,299.637,65.574,22.975,896,1423,147.529,18.502
3,377.263,73.868,26.432,874,1439,143.130,21.145
4,201.052,60.162,24.575,1037,1459,14.534,10.573
5,419.958,81.042,28.699,919,1479,17.879,22.694
6,430.825,80.312,27.666,1030,1473,170.838,20.264
7,312.057,69.312,26.505,970,1469,158.552,16.160
8,261.600,62.352,22.307,988,1501,170.910,14.978
9,405.985,77.304,26.666,931,1507,7.595,21.080
10,115.663,50.533,18.163,1051,1507,22.834,10.727
11,498.360,86.115,31.925,1025,1544,27.979,22.268
12,218.130,54.058,19.019,885,1543,13.392,14.978
13,164.568,52.207,20.887,1047,1551,27.646,11.214
14,719.595,101.369,33.550,952,1554,166.329,29.313
15,506.123,83.320,28.441,908,1577,106.189,23.789
16,321.372,69.010,23.327,957,1592,169.114,19.701
17,276.349,61.534,21.599,1006,1591,168.232,17.621
18,246.851,60.678,22.097,1053,1592,156.501,13.216
19,666.809,97.115,34.032,970,1616,158.749,26.432
20,201.828,53.025,18.397,1005,1662,16.699,15.498
21,424.615,78.425,28.536,1034,1670,8.881,18.502
22,209.591,56.550,21.310,924,1667,172.875,14.097
23,395.117,87.788,31.225,903,1697,16.390,19.232
24,326.806,77.090,27.327,1038,1694,20.772,17.601
25,508.452,87.663,30.072,979,1687,174.958,21.537
26,637.311,98.272,34.541,918,1710,174.144,24.858
27,258.495,61.017,21.599,1018,1719,11.768,17.221
28,402.104,80.187,29.552,1031,1746,10.305,17.621
