 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,151.371,56.763,23.707,626,288,48.013,9.173
2,107.900,40.049,15.687,646,294,51.843,10.573
3,236.760,60.804,20.436,726,282,97.431,16.740
4,677.677,99.909,33.769,640,352,74.876,26.337
5,582.973,101.583,32.599,687,346,18.925,26.388
6,267.810,65.788,23.127,731,367,72.255,16.394
7,391.236,80.312,31.485,608,412,72.072,16.549
8,105.572,38.715,14.207,745,393,29.745,10.591
9,582.196,94.837,32.919,624,429,74.476,24.018
10,343.108,76.486,27.987,812,403,151.821,18.146
11,101.690,50.320,17.731,728,418,26.565,9.692
12,727.357,102.401,32.895,783,415,110.376,29.940
13,399.775,83.748,30.837,734,446,53.130,18.468
14,386.578,74.901,25.732,869,449,128.047,21.145
15,107.900,39.533,14.343,837,454,100.620,10.471
16,116.439,45.549,18.163,678,492,67.166,9.759
17,222.011,56.247,20.794,679,505,36.384,14.310
18,645.850,100.123,33.434,760,492,108.435,25.957
19,516.990,84.353,27.370,690,509,123.179,24.670
20,169.225,49.803,17.840,714,563,57.095,13.003
21,264.705,68.671,26.840,884,574,66.801,14.209
22,492.150,84.353,29.407,796,575,98.616,22.026
23,181.645,50.836,18.163,835,598,129.094,14.097
24,277.126,63.296,22.907,775,634,157.380,17.594
