 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,224.340,60.199,22.026,926,162,73.740,14.180
2,543.383,95.139,34.553,988,202,160.641,22.026
3,739.778,104.377,36.551,854,233,15.376,29.075
4,283.336,69.526,27.370,954,250,33.179,14.693
5,170.778,53.969,21.310,970,252,29.745,11.659
6,380.368,86.151,29.288,813,274,74.291,19.936
7,141.280,57.493,19.563,888,256,172.235,13.992
8,100.914,40.993,16.624,863,306,32.005,9.589
9,122.649,44.001,18.163,813,310,165.964,10.367
10,857.769,118.813,45.003,1090,322,156.949,26.399
11,530.963,89.639,32.599,1038,341,161.075,22.026
12,623.338,109.663,38.384,900,389,170.754,23.289
13,452.561,86.417,32.919,1138,401,164.476,18.502
14,133.517,48.344,16.389,1006,400,126.254,13.216
15,1013.022,153.148,41.857,1046,442,30.343,38.103
16,1360.787,146.100,53.047,1136,448,138.366,34.888
17,136.622,47.739,18.163,978,460,39.094,10.220
18,863.203,121.821,42.162,1196,452,153.970,31.102
19,144.385,53.025,17.731,991,458,153.435,13.424
20,423.839,84.994,27.987,1014,468,118.179,22.228
21,564.342,98.788,36.327,1253,477,157.166,23.421
22,750.645,109.059,37.926,1074,500,149.265,28.658
23,104.795,43.271,14.664,1206,526,57.265,11.756
24,103.243,44.731,18.334,1178,514,144.782,8.799
25,561.237,98.272,37.978,1148,540,176.009,23.719
