 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,127.307,42.025,15.387,1901,1053,66.371,12.215
2,123.426,44.215,16.389,2017,1062,36.254,10.942
3,246.075,60.804,22.026,1956,1072,73.740,15.367
4,101.690,42.755,18.163,2020,1074,39.094,8.537
5,180.869,55.215,19.343,2081,1090,59.931,14.398
6,291.874,63.296,22.026,1919,1092,36.870,18.067
7,338.450,70.042,25.913,2168,1097,54.689,17.924
8,218.130,54.787,19.019,2137,1098,76.608,15.859
9,117.992,44.090,17.731,2180,1123,63.435,10.471
10,174.659,49.803,18.334,1993,1124,54.782,13.003
11,155.252,46.795,16.833,2156,1107,132.879,13.652
12,268.587,62.352,23.127,1957,1128,40.365,17.337
13,143.608,44.819,16.624,1963,1142,32.005,12.609
14,294.203,68.280,25.611,2141,1161,26.565,16.821
15,116.439,42.025,16.460,2203,1196,74.476,10.573
