 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,124.978,47.739,16.717,1563,71,18.435,11.454
2,106.348,41.509,15.883,1650,60,123.690,10.591
3,173.106,58.223,23.707,1625,127,131.987,11.404
4,258.495,68.884,24.811,1540,156,106.504,16.160
5,100.138,48.557,19.701,1583,164,169.695,8.761
6,102.467,44.517,14.769,1590,173,162.646,11.454
7,438.588,100.764,31.038,1616,202,96.520,22.328
8,584.525,117.353,34.855,1585,216,106.144,26.920
9,104.019,47.525,19.019,1562,288,166.608,9.079
10,155.252,54.146,21.016,1545,357,56.976,13.216
11,113.334,45.763,17.840,1552,366,57.095,10.740
