 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,177.764,58.614,23.327,1351,1437,169.114,10.573
2,107.124,42.239,14.664,1329,1464,32.735,10.429
3,100.138,46.279,18.835,1377,1457,169.216,8.639
4,320.596,70.469,25.429,1405,1467,165.964,17.981
5,144.385,46.065,18.163,1374,1471,140.906,12.215
6,144.385,50.320,20.283,1428,1503,145.620,10.587
7,235.984,64.630,25.913,1364,1514,162.181,12.704
8,134.293,52.295,18.397,1439,1524,163.301,12.268
9,199.499,59.985,21.310,1384,1531,172.875,14.531
10,214.248,55.517,20.942,1360,1539,157.751,14.717
11,250.733,58.525,20.625,1422,1552,160.017,16.740
12,229.774,57.279,20.111,1460,1570,151.189,15.367
13,247.628,62.780,23.723,1373,1572,148.671,14.973
14,108.677,41.509,16.198,1489,1596,157.620,9.653
15,253.838,61.836,22.874,1417,1624,164.358,15.643
16,194.065,56.033,20.568,1398,1642,170.134,13.216
17,249.180,59.558,20.568,1430,1645,170.134,16.740
18,208.814,58.739,22.566,1410,1650,128.660,13.083
19,211.143,55.820,21.328,1463,1662,141.710,14.173
20,368.724,76.058,28.807,1406,1678,156.571,17.553
21,203.381,56.247,21.292,1505,1679,155.556,14.218
22,231.326,64.542,24.685,1419,1698,145.176,14.415
23,217.353,57.066,22.737,1451,1701,125.538,14.173
24,152.147,52.509,21.761,1479,1706,148.241,10.639
25,104.019,41.723,15.687,1520,1725,128.157,10.245
26,305.071,66.518,22.097,1406,1740,156.501,19.313
27,343.108,71.074,26.637,1451,1749,145.784,18.678
28,196.394,54.271,19.799,1506,1771,147.724,13.692
29,187.079,58.525,23.707,1439,1770,138.013,11.630
30,112.558,47.828,19.878,1405,1801,167.196,8.836
31,267.034,70.646,27.652,1479,1808,157.521,13.015
