 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,345.437,89.978,27.666,751,170,9.162,19.420
2,320.596,72.018,24.685,818,185,124.824,18.815
3,555.027,103.256,40.586,728,250,62.879,20.701
4,631.101,102.615,31.925,768,259,50.599,28.956
5,541.055,97.417,32.504,795,301,57.171,24.821
6,364.067,83.962,26.796,748,312,99.462,22.203
7,476.625,93.804,29.813,799,386,18.970,24.650
8,677.677,115.377,35.560,748,413,138.013,29.062
9,221.235,65.360,24.826,800,498,152.526,13.117
10,343.108,74.296,24.685,766,528,55.176,20.617
