 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,198.723,56.247,20.942,550,1365,165.379,14.978
2,190.184,61.017,23.723,499,1421,158.199,13.216
3,273.244,69.010,24.936,708,1463,147.995,18.067
4,277.126,67.247,27.027,688,1556,19.026,15.575
5,100.914,44.303,17.818,689,1579,8.531,8.811
6,246.075,69.098,28.413,891,1631,150.255,13.937
7,201.052,59.469,24.305,915,1634,133.531,11.837
8,139.727,51.352,17.840,964,1665,32.905,11.899
9,317.491,77.820,26.505,941,1795,68.552,19.306
10,193.289,56.336,18.979,925,1768,111.801,15.859
11,212.696,65.788,26.490,1007,1832,176.186,12.335
12,122.649,52.295,15.158,888,1848,125.538,12.335
13,170.001,53.844,20.091,860,1858,15.255,11.877
14,333.016,81.256,28.441,1012,1856,106.189,19.364
15,166.120,55.001,20.942,953,1871,104.621,13.095
16,257.719,75.240,29.552,985,1885,169.695,13.747
