 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,418.405,82.377,29.917,1262,272,13.627,19.383
2,240.641,66.304,26.092,1190,266,168.311,13.216
3,423.839,84.655,31.913,1203,298,173.660,18.194
4,447.127,88.607,29.288,1322,311,21.161,22.816
5,422.286,80.917,28.861,1267,317,31.264,19.383
6,256.166,70.256,27.440,1207,311,174.472,14.978
7,101.690,46.795,20.130,1276,328,23.199,7.486
8,142.832,51.263,18.334,1138,335,144.782,13.706
9,153.700,50.017,19.463,1227,348,174.806,11.298
10,117.992,41.081,15.387,1330,361,166.759,9.692
11,145.937,48.041,18.669,1284,365,160.710,11.453
12,285.664,65.876,23.723,1287,400,15.068,15.859
13,738.225,104.591,36.156,1191,422,43.025,27.587
14,318.267,70.772,25.928,1246,410,9.782,17.831
15,464.205,84.957,30.736,1256,444,27.300,20.038
16,454.889,81.558,28.699,1299,449,17.879,21.671
17,283.336,67.852,23.723,1118,441,158.199,15.975
18,107.124,41.295,16.460,1259,454,15.524,8.811
19,110.229,42.239,16.717,1119,456,161.565,10.166
20,483.611,86.756,30.988,1212,462,165.174,22.403
21,421.510,91.829,30.774,1199,495,166.759,20.122
22,214.248,54.058,20.091,1104,522,52.125,14.952
23,593.064,96.171,36.252,1274,527,25.942,22.891
24,441.693,80.615,27.355,1164,522,165.069,22.026
25,408.314,87.272,28.861,1118,564,58.736,21.760
26,373.382,76.360,26.196,1224,542,160.346,18.502
27,823.614,108.115,34.361,1140,578,22.620,32.388
