 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,525.529,89.034,29.813,1364,1410,18.970,24.670
2,672.243,107.813,36.794,1224,1418,16.699,26.031
3,589.183,96.813,35.702,1276,1482,15.751,23.789
4,767.723,106.139,36.815,1397,1521,158.962,28.634
5,899.688,113.011,38.252,1314,1579,14.676,31.773
6,287.217,64.844,23.723,1380,1594,21.801,15.859
7,690.873,102.313,32.611,1408,1632,38.418,29.552
8,474.296,86.631,29.552,1346,1635,10.305,20.735
9,211.143,59.344,23.177,1220,1636,8.746,11.454
10,680.005,99.909,37.141,1232,1676,22.306,24.670
11,101.690,40.049,15.883,1393,1669,160.560,9.283
12,461.876,81.131,28.685,1379,1693,10.620,21.145
13,596.169,97.631,36.391,1280,1699,6.953,21.457
14,250.733,65.574,25.657,1365,1747,15.945,13.660
15,326.806,85.296,34.043,1370,1756,10.437,15.265
