 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,546.488,93.163,35.560,1354,290,131.987,22.097
2,158.357,51.049,19.403,1386,299,129.472,13.040
3,402.104,78.764,27.370,1411,323,146.821,21.153
4,346.989,72.622,26.032,1331,328,156.038,18.502
5,312.834,67.852,25.611,1460,344,153.435,17.731
6,105.572,37.557,14.664,1417,358,147.265,9.692
7,266.258,61.747,21.455,1296,400,19.179,18.067
8,129.636,43.057,15.587,1496,391,132.709,12.107
9,367.172,74.384,26.666,1370,401,172.405,17.621
10,467.310,83.623,30.381,1452,403,150.461,21.596
11,537.950,88.607,31.913,1510,419,6.340,22.907
12,460.323,82.288,29.538,1580,417,162.646,21.096
13,275.573,71.288,23.707,1275,431,41.987,16.876
14,355.528,82.377,24.193,1387,420,123.111,22.289
15,116.439,46.795,19.343,1619,425,149.931,10.019
16,350.870,70.042,24.193,1423,429,123.111,19.936
17,249.180,63.723,21.219,1298,456,138.366,16.150
18,104.019,39.747,15.004,1638,455,130.236,9.968
19,717.266,101.067,32.789,1518,467,120.700,28.345
20,386.578,90.885,31.038,1446,471,145.408,19.077
21,225.892,56.852,21.182,1610,477,163.072,14.097
22,242.970,70.042,24.241,1422,496,160.907,15.824
23,271.692,63.296,23.127,1562,501,162.255,16.659
24,310.505,70.344,26.402,1317,498,154.290,15.430
25,407.538,76.877,27.652,1632,504,149.349,20.264
26,194.065,52.082,18.523,1258,524,64.654,14.317
27,163.015,49.501,18.163,1544,512,165.964,12.215
28,173.106,55.517,22.583,1304,514,159.444,11.030
29,433.930,79.369,26.796,1391,525,170.538,21.145
30,351.647,70.558,24.685,1286,519,145.176,19.814
31,406.761,79.796,29.062,1633,530,165.964,19.383
32,582.973,92.131,31.632,1487,540,167.125,23.605
33,176.988,59.985,20.942,1558,544,165.379,12.335
34,601.603,97.115,32.990,1324,546,145.886,24.429
35,311.281,66.820,23.510,1528,556,167.005,17.830
36,319.044,71.804,27.525,1276,559,140.194,15.846
37,521.648,86.542,31.287,1459,573,170.272,23.789
38,120.321,47.223,16.947,1587,579,8.973,12.731
39,293.427,71.288,25.928,1606,598,170.218,16.120
40,312.057,69.828,25.429,1408,600,165.964,16.150
41,262.377,63.812,21.455,1554,610,19.179,18.502
42,454.113,81.861,28.536,1613,623,171.119,21.145
43,362.514,91.526,29.552,1314,629,10.305,18.540
44,253.061,61.320,21.455,1548,636,19.179,16.740
45,127.307,44.517,16.389,1362,625,126.254,11.549
46,191.737,55.731,20.436,1447,634,172.569,13.791
47,462.652,85.171,31.632,1594,646,167.125,18.689
48,230.550,57.066,20.283,1561,644,145.620,16.740
49,400.551,78.639,30.381,1492,650,163.142,17.274
50,384.250,74.082,26.796,1436,655,170.538,19.383
51,413.748,85.296,29.722,1380,665,168.024,19.412
52,153.700,46.582,17.970,1595,678,168.690,10.573
53,454.889,84.869,29.917,1532,690,166.373,19.383
54,343.108,72.106,25.230,1492,710,24.775,18.502
55,412.971,83.748,29.288,1601,710,158.839,21.528
56,145.937,56.550,21.761,1524,726,158.629,10.003
57,230.550,69.828,26.970,1597,745,141.633,13.684
