 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,476.625,90.671,35.385,1482,1340,161.114,19.232
2,278.678,63.384,22.737,1441,1355,144.462,15.881
3,454.889,83.534,30.938,1389,1376,160.017,21.137
4,213.472,55.304,18.334,1350,1398,144.782,16.249
5,156.029,49.803,19.019,1433,1426,166.608,11.454
6,141.280,45.852,16.763,1412,1447,176.987,10.573
7,192.513,52.812,18.163,1338,1460,14.036,14.978
8,105.572,49.074,21.761,1460,1447,158.629,6.703
9,214.248,70.256,23.059,1373,1481,6.582,15.792
10,489.821,86.115,31.448,1431,1481,168.690,21.145
11,184.750,53.630,20.942,1303,1506,14.621,11.454
12,401.327,83.107,28.000,1392,1506,155.854,19.916
13,105.572,41.900,17.107,1305,1509,168.111,7.048
14,474.296,81.861,27.327,1381,1560,69.228,24.192
15,106.348,42.755,17.555,1435,1547,162.474,9.062
16,478.177,88.179,33.212,1416,1554,158.199,19.782
17,297.308,66.090,24.920,1329,1568,171.870,15.859
18,312.834,70.130,26.284,1410,1578,166.430,15.897
19,163.791,50.622,19.019,1317,1609,13.392,11.365
20,102.467,41.295,16.078,1317,1615,170.538,8.811
21,268.587,62.352,21.310,1283,1634,29.745,17.621
22,629.548,107.385,34.855,1386,1644,16.144,25.429
23,125.754,43.360,17.310,1409,1658,14.744,8.811
24,257.719,61.836,21.016,1350,1694,33.024,16.740
25,234.431,61.195,24.241,1391,1685,160.907,12.335
26,117.216,40.993,13.791,1285,1720,63.435,12.335
27,172.330,49.074,17.310,1357,1712,165.256,13.216
28,324.477,74.812,28.981,1311,1749,19.537,14.849
29,294.203,68.671,26.402,1259,1750,25.710,16.735
