 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,548.041,89.639,31.632,1481,265,12.875,23.789
2,497.584,88.820,31.225,1415,292,16.390,23.154
3,390.460,74.296,24.951,1382,325,42.138,21.182
4,671.467,99.091,35.680,1465,339,32.905,25.196
5,256.166,61.320,22.026,1425,331,163.740,15.788
6,186.303,66.090,20.283,1514,342,145.620,14.978
7,100.914,41.509,13.478,1448,353,168.690,11.033
8,679.229,101.155,33.550,1366,391,29.932,27.187
9,333.793,70.860,24.305,1490,366,133.531,19.120
10,322.149,69.312,25.429,1471,401,14.036,17.621
11,350.094,73.566,26.092,1431,405,11.689,17.911
12,552.698,89.853,30.317,1379,424,35.538,25.611
13,245.299,61.836,23.261,1325,432,24.624,14.634
14,492.150,83.107,28.807,1436,447,156.571,23.789
15,432.378,97.845,31.150,1328,490,28.740,22.351
16,565.895,95.050,32.348,1286,544,29.358,25.605
17,126.531,43.057,16.246,1399,561,12.529,10.573
18,468.862,84.655,30.432,1344,581,22.109,21.989
19,162.239,63.384,27.666,1300,586,170.838,9.146
