 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,239.865,68.280,25.928,2012,892,170.218,14.514
2,111.782,39.017,13.931,2061,911,18.435,11.231
3,280.231,64.542,23.127,1925,911,162.255,16.717
4,225.116,60.288,21.182,2094,919,16.928,15.378
5,529.411,93.893,34.765,2130,936,8.746,21.097
6,135.070,49.287,18.397,1934,943,16.699,11.454
7,489.045,86.845,28.861,1978,947,167.661,22.905
8,126.531,42.025,15.883,1890,945,160.560,11.423
9,204.933,54.787,18.397,2083,959,16.699,14.978
10,409.090,83.018,31.828,2164,958,175.236,18.758
11,169.225,49.590,17.621,2038,966,36.870,14.097
12,196.394,55.090,22.026,1972,961,163.740,12.335
13,183.974,52.082,19.878,1886,964,167.196,12.335
14,195.618,58.828,23.127,2232,990,17.745,12.335
15,402.880,77.090,26.637,2096,980,124.216,20.348
16,749.869,104.893,36.508,1976,999,160.253,28.194
17,214.248,55.820,18.732,2048,1011,48.814,15.859
18,393.565,74.296,25.060,1903,1013,10.125,21.674
19,405.209,82.377,30.381,2149,1025,29.539,18.988
20,151.371,47.098,16.947,2100,1015,152.103,12.335
21,274.020,66.304,24.575,1885,1034,14.534,14.978
22,410.643,81.647,31.583,2146,1053,30.141,17.792
23,526.306,88.304,29.904,1912,1063,45.000,23.402
24,332.240,69.828,24.543,2056,1075,68.962,19.224
25,424.615,83.836,30.278,2189,1061,171.634,20.044
26,191.737,54.058,18.523,2028,1072,154.654,14.978
27,481.282,82.590,28.111,2124,1089,32.196,23.641
28,327.583,82.804,31.448,2240,1083,11.310,13.926
29,327.583,73.264,25.687,2186,1093,22.166,18.395
30,224.340,58.400,22.026,2015,1112,16.260,13.216
31,188.632,53.541,18.917,1928,1106,152.241,13.676
32,429.273,81.344,27.440,2074,1126,174.472,21.145
33,124.978,50.533,19.878,2021,1121,12.804,9.692
34,412.195,75.844,26.196,1917,1134,19.654,21.671
35,372.606,76.360,25.913,1882,1149,72.181,20.264
36,336.898,68.796,24.193,1858,1152,79.509,19.383
37,134.293,54.271,21.455,2068,1149,19.179,10.309
38,191.737,62.566,24.920,1978,1176,8.130,11.702
39,174.659,53.969,21.310,1871,1188,29.745,11.485
