 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,228.997,68.457,28.413,1530,1258,7.125,10.922
2,176.211,51.779,20.794,1300,1288,36.384,11.837
3,124.978,48.255,18.397,1373,1288,16.699,9.811
4,310.505,69.614,24.193,1508,1298,33.111,18.031
5,299.637,65.360,21.761,1334,1289,148.241,18.502
6,149.042,47.614,18.163,1372,1295,14.036,10.573
7,270.139,61.836,22.737,1430,1323,35.538,16.549
8,233.655,59.860,23.723,1578,1330,31.329,15.150
9,153.700,53.025,21.310,1344,1363,29.745,10.184
10,175.435,50.961,18.855,1570,1366,37.405,12.460
11,291.098,64.328,20.794,1407,1352,126.384,19.383
12,132.741,50.231,21.016,1349,1370,33.024,8.879
13,128.859,51.263,20.130,1618,1368,23.199,9.851
14,338.450,71.804,26.196,1533,1384,42.274,18.067
15,241.417,76.058,24.048,1357,1398,8.427,16.549
16,496.808,90.369,32.264,1406,1451,55.008,22.481
17,176.988,63.421,21.310,1463,1429,172.875,14.865
18,217.353,61.534,20.130,1540,1452,23.199,15.859
