 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,393.565,75.756,26.196,1123,886,19.654,20.771
2,142.056,44.001,16.389,1210,901,36.254,11.837
3,322.925,67.550,25.199,1247,932,36.469,17.444
4,179.317,49.287,17.555,1105,928,17.526,14.097
5,153.700,46.795,17.621,1367,951,36.870,12.973
6,192.513,52.295,18.163,1235,954,39.094,15.190
7,130.412,45.033,17.107,1445,968,55.491,11.278
8,343.108,70.130,24.193,1186,976,33.111,19.383
9,157.581,47.311,16.947,1468,988,81.027,12.335
10,120.321,42.541,16.389,1332,985,36.254,10.245
11,350.870,72.622,26.284,1264,998,39.560,20.060
12,178.540,50.533,18.855,1412,997,52.595,13.196
13,173.883,51.263,19.343,1200,1004,59.931,12.462
14,247.628,61.106,22.514,1360,1018,59.421,14.767
15,180.093,51.779,18.586,1285,1021,31.430,14.577
16,113.334,40.049,15.158,1399,1027,54.462,11.404
17,111.782,39.017,15.158,1445,1038,35.538,10.591
18,168.449,50.320,18.586,1433,1052,58.570,13.568
19,131.965,43.485,15.412,1345,1042,149.036,11.974
20,117.992,45.763,18.334,1365,1056,54.782,8.668
21,207.262,58.828,23.261,1372,1060,52.696,13.003
