 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,118.768,46.065,18.163,1410,303,67.166,10.290
2,127.307,49.715,18.690,1264,305,45.000,11.162
3,331.464,86.542,28.111,1406,314,32.196,19.793
4,145.161,50.533,18.163,1273,310,157.166,13.425
5,245.299,63.082,21.885,1382,321,139.899,17.202
6,266.258,64.542,21.509,1302,324,145.008,17.621
7,208.038,66.304,24.193,1434,331,123.111,15.566
8,260.048,64.114,22.237,1357,356,123.690,15.859
9,362.514,79.280,26.637,1242,361,124.216,19.936
10,353.975,72.534,26.196,1280,360,109.654,17.838
11,235.207,57.368,20.091,1413,377,37.875,16.740
12,170.778,54.271,20.341,1233,384,107.650,12.404
13,121.873,41.811,14.584,1218,405,64.983,11.454
14,262.377,67.336,24.811,1449,400,96.116,14.972
15,416.853,95.264,31.583,1252,412,120.141,22.816
16,370.277,82.590,30.584,1385,414,101.634,18.267
17,663.704,115.164,37.896,1292,421,107.592,23.641
18,175.435,62.654,21.182,1449,468,73.072,12.335
19,177.764,54.574,20.794,1170,469,36.384,14.462
20,147.490,55.090,20.550,1472,490,59.036,11.094
21,464.205,82.893,27.666,1168,487,142.765,22.907
22,144.385,50.445,15.883,1235,514,160.560,13.397
23,215.025,60.590,23.410,1324,513,109.799,13.216
24,478.177,87.058,28.590,1252,538,123.690,22.795
25,378.816,81.433,31.287,1349,539,99.728,15.859
26,197.947,55.178,18.732,1455,546,131.186,15.693
27,370.277,83.195,31.150,1149,574,98.130,15.033
28,319.044,70.860,22.652,1314,605,166.504,19.383
29,334.569,71.376,26.446,1255,603,119.982,18.106
30,270.915,72.534,24.811,1323,678,73.496,15.859
31,271.692,81.558,22.857,1423,685,62.447,18.502
32,195.618,67.034,21.016,1296,698,56.976,16.285
33,124.202,44.517,15.883,1242,681,109.440,12.335
34,315.939,68.582,24.432,1410,692,115.641,19.318
35,110.229,41.509,14.450,1197,714,52.431,11.256
36,155.252,61.534,22.463,1438,704,101.310,11.404
37,317.491,70.860,24.480,1136,706,120.256,19.304
38,170.778,57.279,18.163,1216,746,50.906,14.978
39,362.514,73.138,24.543,1448,742,158.962,21.072
40,499.136,84.139,29.168,1159,769,64.983,23.619
41,178.540,52.509,19.243,1334,789,15.945,13.216
