 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,131.965,49.074,19.323,569,916,43.152,12.335
2,167.673,63.207,24.496,372,920,37.694,11.926
3,124.202,49.287,19.243,498,920,15.945,10.195
4,329.135,86.328,28.699,616,951,72.121,18.324
5,311.281,86.417,27.370,704,949,56.821,18.979
6,353.199,71.590,24.064,668,968,66.251,21.120
7,267.810,72.018,28.208,546,970,38.660,14.180
8,167.673,62.050,25.928,396,977,9.782,9.816
9,297.308,71.376,23.707,685,1002,41.987,18.079
10,245.299,66.820,26.637,632,1014,55.784,14.185
11,291.098,84.869,31.583,398,1032,22.989,16.740
12,246.851,60.678,21.761,656,1023,121.759,14.097
13,133.517,51.566,20.130,639,1045,66.801,9.456
14,194.065,62.566,22.737,593,1047,35.538,14.538
15,205.709,57.707,22.307,514,1058,80.910,14.097
16,149.819,50.017,20.283,416,1052,34.380,11.558
17,210.367,66.820,23.510,456,1072,12.995,14.830
