 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,191.737,62.780,19.878,924,1524,77.196,14.027
2,215.801,63.082,22.874,965,1532,105.642,12.335
3,228.997,59.771,22.026,1013,1536,106.260,15.883
4,327.583,68.280,24.811,919,1550,163.496,18.177
5,610.142,94.623,30.736,868,1568,117.300,27.919
6,175.435,53.239,20.130,913,1579,156.801,11.821
7,338.450,68.154,23.261,821,1592,127.304,20.264
8,288.769,64.542,22.514,982,1597,120.579,18.283
9,430.049,81.042,26.898,906,1630,148.392,22.512
10,211.143,57.796,22.237,1004,1638,146.310,14.072
11,385.026,75.026,26.840,991,1649,156.801,19.701
12,507.675,84.566,29.956,809,1667,28.072,23.604
13,212.696,65.485,26.796,1088,1651,117.408,11.856
14,900.464,128.870,43.351,1026,1705,37.569,30.294
15,523.977,88.091,29.195,849,1687,5.194,24.670
16,596.169,94.837,32.706,814,1730,85.365,25.032
17,482.835,83.320,28.000,930,1717,12.724,23.789
18,121.097,44.090,17.310,754,1720,165.256,9.692
19,273.244,61.747,22.237,853,1715,123.690,16.198
20,339.226,73.566,25.044,1009,1737,39.289,19.207
21,268.587,64.239,23.805,1109,1722,128.991,15.367
22,118.768,46.191,18.163,1058,1724,129.094,9.927
23,343.884,78.248,29.813,974,1728,145.840,16.115
24,250.733,62.477,24.496,1050,1726,127.694,13.666
25,301.966,74.724,26.446,1038,1738,119.982,18.219
26,281.007,65.574,24.369,1086,1742,130.601,16.250
27,177.764,54.271,20.341,971,1745,162.350,13.374
28,404.432,77.090,26.796,928,1755,170.538,20.392
29,211.143,54.574,19.701,844,1773,153.435,14.978
30,428.497,78.852,27.596,978,1789,163.301,21.145
31,373.382,71.590,24.241,881,1793,160.907,20.264
32,162.239,47.525,16.389,942,1803,36.254,13.743
33,199.499,70.469,23.127,1044,1797,130.365,14.952
34,294.203,64.114,21.796,962,1807,165.964,16.740
35,232.879,59.042,21.885,995,1814,139.899,14.973
36,144.385,49.287,20.130,1024,1833,156.801,9.851
