 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,104.795,43.271,15.612,1280,661,163.610,10.345
2,234.431,69.312,26.505,1233,676,15.422,14.380
3,428.497,79.369,28.981,1284,695,160.463,21.145
4,388.131,78.764,26.446,1215,698,178.091,22.026
5,395.117,76.788,27.652,1243,733,30.651,20.141
6,459.547,82.590,28.766,1286,730,152.650,21.861
7,256.943,63.900,23.261,992,745,155.376,15.859
8,707.175,111.123,40.433,1147,753,168.690,24.635
9,387.355,75.844,26.840,1268,761,156.801,20.489
10,534.844,114.647,44.482,1196,782,7.970,16.740
11,173.106,50.836,17.377,1312,785,30.466,14.080
12,582.973,108.204,42.874,1221,805,9.462,20.119
13,793.340,115.893,43.037,1051,823,22.891,25.633
14,792.563,112.672,42.162,1131,830,10.840,24.670
15,149.819,60.376,25.793,1228,821,7.853,8.811
16,590.735,94.107,30.774,1263,835,13.241,26.399
17,1533.117,155.213,54.944,1207,843,164.181,37.136
18,126.531,45.549,15.957,1121,845,173.660,11.145
19,395.117,76.574,26.196,942,851,160.346,21.528
20,540.278,93.679,33.769,1043,861,164.876,21.145
21,239.865,69.828,24.811,1346,870,16.504,14.153
22,149.042,52.900,22.463,980,878,11.310,8.811
23,632.653,114.345,39.960,1273,894,14.036,23.221
24,271.692,68.243,27.355,976,889,14.931,12.335
25,264.705,69.437,24.496,1362,915,52.306,14.414
26,673.795,105.925,41.297,1139,916,11.070,21.984
27,179.317,65.360,28.685,1235,913,10.620,9.415
28,371.053,85.260,34.282,1001,911,154.093,15.340
29,659.823,97.845,32.312,1310,937,25.866,28.018
30,222.787,58.828,21.599,1248,922,168.232,14.097
31,273.244,65.876,24.369,1274,928,167.471,14.664
32,257.719,77.732,24.305,1066,943,46.469,16.024
33,440.917,100.639,35.875,1078,950,24.677,22.846
34,474.296,99.821,30.648,1382,943,161.565,23.690
35,511.557,102.401,38.049,1261,945,174.685,20.330
36,357.080,85.171,32.694,1132,954,14.036,14.978
37,376.487,73.957,26.970,978,950,141.633,18.019
38,622.562,101.583,36.391,1170,970,6.953,25.790
39,110.229,43.485,18.142,1201,952,150.945,9.345
40,546.488,86.933,29.813,1039,961,124.160,24.670
41,249.180,62.050,22.289,1371,981,18.435,17.393
42,398.222,86.240,29.552,1103,982,169.695,19.120
43,794.892,127.321,48.080,1287,1003,13.782,25.135
44,717.266,108.845,36.423,1148,1038,32.152,30.527
45,166.896,53.844,20.550,1213,1023,30.964,12.335
46,924.528,125.434,44.735,1193,1057,32.125,27.600
47,264.705,66.820,26.092,1111,1058,11.689,14.978
48,528.634,92.345,32.324,1068,1079,162.553,23.031
